Common,139
GPS Time,LastUpdt(WDB),MAC,SSID,Encryption,RSSI,Channel,Manufacturer,AP Type,Latitude,Longitude
2017-07-29 21:00:00,2017-07-29 21:00:00,7c:c7:09:c6:48:ae,Mitsubishi Wireless TV 478,unknown,36,14.64641476,121.05924988
2017-07-29 21:00:00,2017-07-29 21:00:00,8c:79:67:a2:03:b8,GLOBE_A203B8,wpa2,3,14.64648438,121.05912781
2017-07-29 21:00:00,2017-07-29 21:00:00,48:db:50:b2:fa:07,HUAWEI-FA07,wpa2,6,14.64640808,121.0592804
2017-07-29 21:00:00,2017-07-29 21:00:00,5c:f2:86:23:d0:f9,ROLEXFEL,wpa2,7,14.64650059,121.05910492
2017-07-29 21:00:00,2017-07-29 21:00:00,84:38:38:ae:37:ba,ElwinGalaxyS5,wpa2,11,14.64654064,121.05905151
2017-07-29 21:00:00,2017-07-29 21:00:00,5c:f2:86:26:bf:65,Jasvin,wpa2,8,14.64641285,121.05937195
2017-07-29 21:00:00,2017-07-29 21:00:00,b4:30:52:e0:47:9a,OXO ORIGINAL,wpa2,10,14.64636898,121.05937958
2017-07-29 21:00:00,2017-07-29 21:00:00,00:07:26:28:c8:66,PLDTMyDSL,wpa2,11,14.64649296,121.0613327
2017-07-29 21:00:00,2017-07-29 21:00:00,00:1b:2f:e2:2e:ec,saugerties2,wpa2,2,14.64628124,121.05963898
2017-07-29 21:00:00,2017-07-29 21:00:00,36:69:87:a1:a6:57,neon-s,wpa2,1,14.64630604,121.0598526
2017-07-29 21:00:00,2017-07-29 21:00:00,74:cc:39:ba:cd:f0,MBOSOFFICE,wpa2,3,14.64627934,121.05973053
2017-07-29 21:00:00,2017-07-29 21:00:00,5c:f2:86:25:b3:81,Shayne,wpa2,8,14.64628983,121.05982208
2017-07-29 21:00:00,2017-07-29 21:00:00,d4:6e:5c:1b:24:c9,HUAWEI-E5220-24c9,wpa2,11,14.64629459,121.05988312
2017-07-29 21:00:00,2017-07-29 21:00:00,4c:60:de:d0:03:ec,None,wpa2,2,14.64629173,121.05955505
2017-07-29 21:00:00,2017-07-29 21:00:00,5c:f2:86:2e:6d:ec,Globe_LTE MIFI_6DEC,wpa2,7,14.64624786,121.05978394
2017-07-29 21:00:00,2017-07-29 21:00:00,6a:bf:6b:4e:f6:a5,Louie T.?s iPhone,wpa2,6,14.64630604,121.0598526
2017-07-29 21:00:00,2017-07-29 21:00:00,d0:65:ca:92:77:90,HUAWEI-7790,wpa2,5,14.64623737,121.05982971
2017-07-29 21:00:00,2017-07-29 21:00:00,e0:8e:3c:1a:ed:7f,Cupcakes by Gremlins,wpa2,1,14.64622879,121.05975342
2017-07-29 21:00:00,2017-07-29 21:00:00,34:8a:7b:4d:38:a2,CM.02.02,wpa2,6,14.64616203,121.06022644
2017-07-29 21:00:00,2017-07-29 21:00:00,e0:a3:ac:da:95:c2,Jets04,wpa2,4,14.64609241,121.0603714
2017-07-29 21:00:00,2017-07-29 21:00:00,34:8a:7b:2e:9c:f2,Keecomatsing,wpa2,6,14.64621449,121.06016541
2017-07-29 21:00:00,2017-07-29 21:00:00,2c:30:33:e6:a4:79,myCure,wpa2,153,14.64603996,121.06027222
2017-07-29 21:00:00,2017-07-29 21:00:00,00:26:75:b7:4c:fa,NailTreats Hand&footspa,wpa2,10,14.64610291,121.06018829
2017-07-29 21:00:00,2017-07-29 21:00:00,b4:75:0e:d3:d1:0c,We're All Mad Here,wpa2,1,14.646101,121.06019592
2017-07-29 21:00:00,2017-07-29 21:00:00,5c:f2:86:21:fa:f8,grandwinner,wpa2,6,14.646245,121.06001282
2017-07-29 21:00:00,2017-07-29 21:00:00,7c:11:cb:6f:09:09,searching...,wpa2,12,14.64614964,121.06024933
2017-07-29 21:00:00,2017-07-29 21:00:00,9c:5c:8e:a8:d9:16,Blackmamba,wpa2,1,14.64623165,121.06001282
2017-07-29 21:00:00,2017-07-29 21:00:00,10:bf:48:b2:97:ac,Zentea,wpa2,11,14.64605141,121.06015778
2017-07-29 21:00:00,2017-07-29 21:00:00,ee:1d:7f:68:14:88,uFi_681488,wpa2,13,14.64591122,121.06061554
2017-07-29 21:00:00,2017-07-29 21:00:00,38:d8:2f:22:3d:48,bayanDSLWiFi_3D48,wpa2,1,14.64597797,121.06061554
2017-07-29 21:00:00,2017-07-29 21:00:00,5c:6a:80:1a:25:c7,PLDTMyDSLBiz5G34670,wpa2,52,14.64593315,121.06056213
2017-07-29 21:00:00,2017-07-29 21:00:00,22:a9:0e:80:c5:ad,mione,wpa2,5,14.64605141,121.06052399
2017-07-29 21:00:00,2017-07-29 21:00:00,4e:66:41:41:95:55,Paulgaz10,wpa2,11,14.64600849,121.06045532
2017-07-29 21:00:00,2017-07-29 21:00:00,8e:79:67:98:fe:33,ZTE-MF65M-FE33,wpa2,1,14.64613914,121.06052399
2017-07-29 21:00:00,2017-07-29 21:00:00,80:71:7a:e5:03:54,evian2017,wpa2,1,14.64601231,121.0605011
2017-07-29 21:00:00,2017-07-29 21:00:00,ae:5f:3e:fd:7d:e0,s7EDGIE,wpa2,10,14.64612865,121.06051636
2017-07-29 21:00:00,2017-07-29 21:00:00,90:5f:2e:67:e0:8d,mysystem1,wpa2,2,14.64570904,121.06082153
2017-07-29 21:00:00,2017-07-29 21:00:00,5c:f2:86:23:c8:b2,CanullasWifi,wpa2,11,14.64574051,121.06079865
2017-07-29 21:00:00,2017-07-29 21:00:00,3c:1e:04:0b:91:70,Provenciano,wpa2,11,14.64565563,121.06086731
2017-07-29 21:00:00,2017-07-29 21:00:00,7a:e8:b6:d4:11:58,uFi_D41158,wpa2,11,14.64571953,121.0606842
2017-07-29 21:00:00,2017-07-29 21:00:00,d4:40:f0:f6:c4:28,GLOBE TATTO,wpa2,5,14.64587593,121.06059265
2017-07-29 21:00:00,2017-07-29 21:00:00,aa:a6:68:2d:19:c7,Wifi,wpa2,13,14.64572239,121.06080627
2017-07-29 21:00:00,2017-07-29 21:00:00,e4:7d:eb:01:dd:5a,LBS CAMERA,wpa2,4,14.64582443,121.06060791
2017-07-29 21:00:00,2017-07-29 21:00:00,5c:f2:86:25:7f:00,AidzOfBassSincopado,wpa2,9,14.64527798,121.06097412
2017-07-29 21:00:00,2017-07-29 21:00:00,f0:d1:a9:11:39:1c,Jomel's Wi-Fi Network,wpa2,11,14.64518452,121.06100464
2017-07-29 21:00:00,2017-07-29 21:00:00,f4:9f:f3:62:40:e6,HUAWEI-E5373-40E6,wpa2,6,14.64541054,121.06096649
2017-07-29 21:00:00,2017-07-29 21:00:00,90:e6:ba:85:bd:a6,survivor,wpa2,1,14.64489651,121.06082916
2017-07-29 21:00:00,2017-07-29 21:00:00,24:df:6a:70:74:46,navigator,wpa2,5,14.6448946,121.06104279
2017-07-29 21:00:00,2017-07-29 21:00:00,f0:98:38:07:58:34,unit102,wpa2,8,14.64490318,121.06105042
2017-07-29 21:00:00,2017-07-29 21:00:00,4c:81:20:92:06:02,Tsim Sha Tsui,wpa2,11,14.64499378,121.06105042
2017-07-29 21:00:00,2017-07-29 21:00:00,fa:8f:ca:39:ee:f0,None,unknown,1,14.64496422,121.06104279
2017-07-29 21:00:00,2017-07-29 21:00:00,5c:f2:86:23:fe:94,anti_social_kiwi,wpa2,7,14.6442728,121.06116486
2017-07-15 09:00:00,2017-07-15 09:00:00,a8:a6:68:e0:25:df,DiNET,wpa2,11,14.64672375,121.05932617
2017-07-15 09:00:00,2017-07-15 09:00:00,00:86:11:08:13:9e,Zara,wpa2,6,14.64665031,121.05935669
2017-07-15 09:00:00,2017-07-15 09:00:00,34:bf:90:39:95:78,PLDTHOMEFIBR578,wpa,11,14.64659119,121.05928802
2017-07-15 09:00:00,2017-07-15 09:00:00,00:04:ed:1e:7b:01,MDROA35,none,1,14.64644909,121.05935669
2017-07-15 09:00:00,2017-07-15 09:00:00,f4:9f:f3:35:2b:13,HUAWEI_G6-L11_FC64,wpa2,6,14.64670277,121.06083679
2017-07-15 09:00:00,2017-07-15 09:00:00,7c:46:85:5b:a6:65,joier,wpa2,6,14.6467638,121.06084442
2017-07-15 09:00:00,2017-07-15 09:00:00,0c:bd:51:f3:44:7d,ContinuingMandamus,wpa2,11,14.64628315,121.05963898
2017-07-15 09:00:00,2017-07-15 09:00:00,ee:1d:7f:ba:36:2d,King Albert,wpa2,1,14.6462574,121.05974579
2017-07-15 09:00:00,2017-07-15 09:00:00,f4:cb:52:8d:4a:32,HUAWEI-4A32,wpa2,4,14.64626884,121.05969238
2017-07-15 09:00:00,2017-07-15 09:00:00,f2:c5:f3:75:36:19,History Has Its Eyes On You,wpa2,6,14.64624405,121.05975342
2017-07-15 09:00:00,2017-07-15 09:00:00,98:e7:f5:a3:8f:7d,DMDigs,wpa2,4,14.64628029,121.05964661
2017-07-15 09:00:00,2017-07-15 09:00:00,f0:25:b7:0c:e8:96,Galaxy Note 3,wpa2,11,14.6462841,121.05964661
2017-07-15 09:00:00,2017-07-15 09:00:00,6e:74:bf:b1:e3:74,Virus,wpa2,1,14.6463089,121.05957031
2017-07-15 09:00:00,2017-07-15 09:00:00,ae:61:ea:ed:67:ef,iPhone,wpa2,1,14.64627075,121.05967712
2017-07-15 09:00:00,2017-07-15 09:00:00,0e:12:62:7f:b3:7c,Pancake,wpa2,6,14.64606857,121.06030273
2017-07-15 09:00:00,2017-07-15 09:00:00,00:23:b1:68:e7:8a,frappuccino,wpa2,1,14.64603806,121.06036377
2017-07-15 09:00:00,2017-07-15 09:00:00,34:ba:9a:50:5f:94,Andoks,wpa2,9,14.64604378,121.06031799
2017-07-15 09:00:00,2017-07-15 09:00:00,50:68:0a:bd:69:1e,Cheesering,wpa2,9,14.64613342,121.06018066
2017-07-15 09:00:00,2017-07-15 09:00:00,cc:79:cf:f2:ed:9a,Mitsubishi Wireless TV 564,unknown,36,14.64603806,121.06036377
2017-07-15 09:00:00,2017-07-15 09:00:00,c0:bd:d1:83:a5:96,Valar Morghulis,wpa2,1,14.64603806,121.06036377
2017-07-15 09:00:00,2017-07-15 09:00:00,5c:f2:86:25:8d:aa,Tope,wpa2,7,14.64579105,121.0608902
2017-07-15 09:00:00,2017-07-15 09:00:00,60:02:92:4d:88:1f,adda13,wpa2,11,14.64535332,121.05780029
2017-06-09 13:00:00,2017-06-09 13:00:00,5c:f2:86:2e:63:c4,Luvsky,wpa2,7,14.64723301,121.05751038
2017-06-09 13:00:00,2017-06-09 13:00:00,ec:1f:72:ea:11:48,Anteeewn,wpa2,1,14.64710808,121.05762482
2017-06-09 13:00:00,2017-06-09 13:00:00,e0:8e:3c:1f:c5:47,bayanDSLWIFI_C547,wpa2,1,14.64721584,121.05751801
2017-06-09 13:00:00,2017-06-09 13:00:00,90:61:0c:2c:e1:e4,PLDTHOMEDSL57828_MDV,wpa2,1,14.64686871,121.05780029
2017-06-09 13:00:00,2017-06-09 13:00:00,50:9f:27:08:68:90,Samsung,wpa2,1,14.64698601,121.057724
2017-06-09 13:00:00,2017-06-09 13:00:00,5c:f2:86:25:7d:87,Avanza-E2016,wpa2,8,14.64723015,121.0578537
2017-06-09 13:00:00,2017-06-09 13:00:00,14:1f:78:40:71:fd,Ganda,wpa2,6,14.64681339,121.05786896
2017-06-09 13:00:00,2017-06-09 13:00:00,bc:c0:0f:be:9d:48,PLDTHOMEFIBRe9d48,wpa2,1,14.64698792,121.05766296
2017-06-09 13:00:00,2017-06-09 13:00:00,1e:74:0d:02:a3:50,PLDTMyDSLBizViva_Z,wpa2,1,14.6467123,121.05802155
2017-06-09 13:00:00,2017-06-09 13:00:00,0e:41:58:01:1d:a3,5GB/s-3,wpa2,11,14.64671421,121.05799103
2017-06-09 13:00:00,2017-06-09 13:00:00,4c:f9:5d:85:c1:70,nextpagestudios,wpa2,4,14.64678764,121.05805969
2017-06-09 13:00:00,2017-06-09 13:00:00,d0:7a:b5:0e:4d:97,matriano_wifi,wpa2,6,14.64671421,121.05799103
2017-06-09 13:00:00,2017-06-09 13:00:00,d6:d9:19:ce:ba:07,goprohero4,wpa2,1,14.64672852,121.05792999
2017-06-09 13:00:00,2017-06-09 13:00:00,80:2a:a8:41:e8:2a,Wireless,wpa2,1,14.64671421,121.05799103
2017-06-09 13:00:00,2017-06-09 13:00:00,88:ad:d2:ba:8b:e8,BQ3i-ZmFpdGg,unknown,6,14.64672852,121.05792999
2017-06-09 13:00:00,2017-06-09 13:00:00,2e:d7:46:8a:4b:53,Karlos?s iPhone,wpa2,6,14.64648724,121.05847931
2017-06-09 13:00:00,2017-06-09 13:00:00,1e:74:0d:02:3c:c8,PLDTMyDSLBizADMIN,wpa2,1,14.64669228,121.05813599
2017-06-09 13:00:00,2017-06-09 13:00:00,44:74:6c:c2:9c:88,saxxy,wpa2,1,14.64659786,121.05834961
2017-06-09 13:00:00,2017-06-09 13:00:00,72:70:0d:da:c9:9c,Felix?s iPhone,wpa2,1,14.64652729,121.05844879
2017-06-09 13:00:00,2017-06-09 13:00:00,dc:ee:06:cf:7d:5c,wifiqtoh,wpa2,8,14.64655113,121.05841064
2017-06-09 13:00:00,2017-06-09 13:00:00,8e:79:67:93:50:44,Almond,wpa2,11,14.64641094,121.05882263
2017-06-09 13:00:00,2017-06-09 13:00:00,d2:5b:a8:9b:6c:06,TBT,wpa2,10,14.64646626,121.05867767
2017-06-09 13:00:00,2017-06-09 13:00:00,cc:79:cf:2e:f3:e0,WiFiConnect 317,unknown,36,14.64637566,121.05892181
2017-06-09 13:00:00,2017-06-09 13:00:00,aa:a6:68:da:44:bd,rosima,wpa2,1,14.646492,121.05924988
2017-06-09 13:00:00,2017-06-09 13:00:00,8c:0e:e3:11:01:f6,FIND7,wpa2,6,14.64634514,121.05918884
2017-06-09 13:00:00,2017-06-09 13:00:00,24:df:6a:24:79:a1,RAWRRR FACTOR,wpa2,11,14.64633274,121.05922699
2017-06-09 13:00:00,2017-06-09 13:00:00,c8:f2:30:29:07:7f,_Beadel,wpa,6,14.64635372,121.05910492
2017-06-09 13:00:00,2017-06-09 13:00:00,30:39:26:27:1d:83,bads,wpa2,11,14.64620304,121.05981445
2017-06-09 13:00:00,2017-06-09 13:00:00,a0:8d:16:cc:3d:e0,Mantol,wpa2,1,14.64611912,121.05989838
2017-06-09 13:00:00,2017-06-09 13:00:00,aa:a6:68:dd:47:44,baetweeds,wpa2,1,14.64593887,121.06028748
2017-06-09 13:00:00,2017-06-09 13:00:00,32:10:e4:88:f6:7a,DRG,wpa2,11,14.64594364,121.06034088
2017-06-09 13:00:00,2017-06-09 13:00:00,34:be:00:5f:d0:a4,AndroidA,wpa2,6,14.64596367,121.06023407
2017-06-09 13:00:00,2017-06-09 13:00:00,28:ff:3e:3d:df:25,bayanDSLWIFI_DF25,wpa2,1,14.64594555,121.06030273
2017-06-09 13:00:00,2017-06-09 13:00:00,58:2a:f7:30:32:07,Tinetin,wpa2,11,14.6459446,121.06030273
2017-06-09 13:00:00,2017-06-09 13:00:00,4c:cb:f5:2a:ed:60,bayanDSLWiFi_1994,wpa2,6,14.64595604,121.06025696
2017-06-09 13:00:00,2017-06-09 13:00:00,a6:ba:76:4c:a5:23,huwat,wpa2,6,14.6460104,121.06013489
2017-06-09 13:00:00,2017-06-09 13:00:00,58:70:c6:fd:7c:de,YICarCam_fd7cde,wpa2,5,14.64552784,121.06083679
2017-06-09 13:00:00,2017-06-09 13:00:00,d2:b3:3f:76:0d:74,B4j3-bGpsZWU,wpa,1,14.64549351,121.06086731
2017-06-09 13:00:00,2017-06-09 13:00:00,a8:a6:68:e0:1a:38,Sexystoner,wpa2,6,14.64586449,121.06126404
2017-05-07 13:00:00,2017-05-07 13:00:00,00:18:25:05:95:d1,Magiting S1,wpa,2,14.64684963,121.05735779
2017-05-07 13:00:00,2017-05-07 13:00:00,00:18:25:05:95:d4,PLDTSMART,wpa2,2,14.64681721,121.05754852
2017-05-07 13:00:00,2017-05-07 13:00:00,00:18:25:03:49:c1,Magiting S2,wpa,3,14.6461668,121.05975342
2017-05-07 13:00:00,2017-05-07 13:00:00,00:18:25:03:49:c0,PLDT Smart WiFi Zone,none,3,14.64614105,121.06006622
2017-05-07 13:00:00,2017-05-07 13:00:00,70:9f:2d:a0:f1:20,bayanDSLWiFi_F120,wpa2,9,14.64600945,121.06126404
2017-04-04 12:00:00,2017-04-04 12:00:00,24:09:95:b3:06:db,BABYLITA,wpa2,11,14.64702511,121.05776978
2017-04-04 12:00:00,2017-04-04 12:00:00,50:68:0a:68:70:39,HUAWEI-E5330-7039,wpa2,3,14.64720726,121.05773163
2017-04-04 12:00:00,2017-04-04 12:00:00,00:18:25:03:49:f0,PLDT Smart WiFi Zone,unknown,120,14.64680004,121.05838776
2017-04-04 12:00:00,2017-04-04 12:00:00,00:18:25:03:49:f4,PLDTSMART,wpa2,120,14.64679337,121.05838013
2017-04-04 12:00:00,2017-04-04 12:00:00,38:d8:2f:2b:cd:30,#WestWoodph,wpa2,6,14.64666557,121.0582962
2017-04-04 12:00:00,2017-04-04 12:00:00,e0:8e:3c:1a:8a:27,MOORE,wpa2,11,14.64662743,121.05857849
2017-04-04 12:00:00,2017-04-04 12:00:00,00:18:25:05:95:e0,PLDT Smart WiFi Zone,unknown,120,14.64668655,121.0586853
2017-04-04 12:00:00,2017-04-04 12:00:00,00:18:25:05:95:e4,PLDTSMART,wpa2,120,14.64667511,121.05875397
2017-04-04 12:00:00,2017-04-04 12:00:00,36:69:87:29:b3:38,GoodVibesLang,wpa2,1,14.64671421,121.059021
2017-04-04 12:00:00,2017-04-04 12:00:00,e4:77:23:a5:4e:04,BOBO's PIZZERIA,wpa2,1,14.64656162,121.05865479
2017-04-04 12:00:00,2017-04-04 12:00:00,24:df:6a:6d:25:fe,xhanneley20,wpa2,11,14.64655972,121.05893707
2017-04-04 12:00:00,2017-04-04 12:00:00,5c:a8:6a:81:f9:8c,HUAWEI-F98C,wpa2,7,14.64670086,121.05873871
2017-04-04 12:00:00,2017-04-04 12:00:00,8c:79:67:52:ab:8f,Dcaves,wpa2,6,14.64677429,121.05943298
2017-04-04 12:00:00,2017-04-04 12:00:00,72:70:0d:bc:09:c3,Robelle Lyn?s iPhone,wpa2,11,14.64666748,121.05918884
2017-04-04 12:00:00,2017-04-04 12:00:00,88:9b:39:f5:b0:c5,FueI-bmVyZHBsdXNwZXJ2,unknown,6,14.64673901,121.0592041
2017-04-04 12:00:00,2017-04-04 12:00:00,94:a7:b7:26:4f:b2,bayanDSLWIFI_4FB2,wpa2,2,14.64657688,121.05923462
2017-04-04 12:00:00,2017-04-04 12:00:00,08:10:73:63:33:68,ACPRINTS,wpa,1,14.64623737,121.05967712
2017-03-03 15:00:00,2017-03-03 15:00:00,20:a6:80:4b:8c:f9,miragestarboy,wpa2,8,14.64721107,121.05742645
2017-03-03 15:00:00,2017-03-03 15:00:00,7c:7d:3d:99:c8:c8,MeySiponSi.....,wpa2,7,14.64721107,121.05742645
2017-03-03 15:00:00,2017-03-03 15:00:00,5c:f2:86:25:73:7a,bunny,wpa2,9,14.6468811,121.05799866
2017-03-03 15:00:00,2017-03-03 15:00:00,84:1b:5e:76:29:70,Munays,wpa2,6,14.64661503,121.05807495
2017-03-03 15:00:00,2017-03-03 15:00:00,5c:f2:86:2d:24:52,Globe_LTE MIFI_2452,wpa2,9,14.64672375,121.05797577
2017-03-03 15:00:00,2017-03-03 15:00:00,8e:79:67:93:30:2e,ZTE_93302E,wpa2,6,14.64651585,121.05847168
2017-03-03 15:00:00,2017-03-03 15:00:00,5c:f2:86:2d:b4:fb,Globe_LTE MIFI_B4FB,wpa2,8,14.64654255,121.05857086
2017-03-03 15:00:00,2017-03-03 15:00:00,be:6c:21:7a:cc:19,Roden's iPhone,wpa2,1,14.64653492,121.05834961
2017-03-03 15:00:00,2017-03-03 15:00:00,00:90:a9:10:89:7d,SunkenGalleon5,wpa2,36,14.64640236,121.05886841
2017-03-03 15:00:00,2017-03-03 15:00:00,14:1f:78:e7:9d:95,no wifi,wpa2,1,14.64642429,121.05870056
2017-03-03 15:00:00,2017-03-03 15:00:00,5c:f2:86:25:c6:25,deepdream,wpa2,7,14.64635849,121.0589447
2017-03-03 15:00:00,2017-03-03 15:00:00,0c:d6:bd:5b:95:ca,TrojanVirus,wpa2,10,14.64642429,121.05870056
2017-03-03 15:00:00,2017-03-03 15:00:00,02:08:22:00:bd:06,BOLj-cm8ua2VhdGluZzE5Nzc,wep,6,14.64674091,121.05934143
2017-03-03 15:00:00,2017-03-03 15:00:00,98:e7:f5:94:07:8a,Deans office,wpa2,6,14.64652538,121.05915833
2017-03-03 15:00:00,2017-03-03 15:00:00,aa:a6:68:bf:0b:25,SM Free Wifi,wpa2,13,14.64652538,121.05915833
2017-03-03 15:00:00,2017-03-03 15:00:00,5c:f2:86:2d:1c:b1,WEL LTE,wpa2,8,14.64678955,121.06079102
2017-03-03 15:00:00,2017-03-03 15:00:00,24:1f:a0:5d:38:2b,Find your own wifi,wpa2,9,14.64678955,121.06079102
2017-03-03 15:00:00,2017-03-03 15:00:00,e0:8e:3c:21:38:b7,Jay Sebastian,wpa2,1,14.64677906,121.06082916
2017-03-03 15:00:00,2017-03-03 15:00:00,10:d3:8a:1f:04:ce,kills,wpa2,6,14.64678001,121.06084442
2017-03-03 15:00:00,2017-03-03 15:00:00,e0:8e:3c:21:38:87,PSCSEND,wpa2,1,14.64678955,121.06079102
2017-03-03 15:00:00,2017-03-03 15:00:00,00:13:33:f1:ca:a2,PLDTHOMEDSLAN,wpa2,1,14.64653969,121.06131744
2017-03-03 15:00:00,2017-03-03 15:00:00,20:aa:4b:1d:8b:3c,RedLion,wpa2,6,14.64622879,121.06008911
2017-03-03 15:00:00,2017-03-03 15:00:00,02:15:99:b6:54:c8,DIRECT-tgSCX-3400,wpa2,1,14.64601612,121.06058502
2017-03-03 12:00:00,2017-03-03 12:00:00,0e:12:62:85:60:b4,TheEmperor,wpa2,1,14.6472435,121.05750275
2017-03-03 12:00:00,2017-03-03 12:00:00,36:69:87:71:ea:6a,Smart Bro_71EA6A,wep,11,14.64710236,121.05775452
2017-03-03 12:00:00,2017-03-03 12:00:00,9c:c1:72:c0:32:0e,HUAWEI-E5330-320E,wpa2,5,14.64691448,121.05794525
2017-03-03 12:00:00,2017-03-03 12:00:00,ec:1f:72:c5:86:09,AndroidAP,wpa2,6,14.64674187,121.05825043
2017-03-03 12:00:00,2017-03-03 12:00:00,3c:46:d8:38:fb:6e,XV,wpa2,1,14.64678001,121.05819702
2017-03-03 12:00:00,2017-03-03 12:00:00,24:df:6a:b3:f5:06,HUAWEI-E5330-F506,wpa2,3,14.64656734,121.05862427
2017-03-03 12:00:00,2017-03-03 12:00:00,24:a4:3c:94:ea:fe,TVE CCTV,wpa2,36,14.64651871,121.05875397
2017-03-03 12:00:00,2017-03-03 12:00:00,62:fe:1e:67:24:e9,BLX1-TmVicmU,wep,11,14.64656734,121.05862427
2017-03-03 12:00:00,2017-03-03 12:00:00,cc:7b:35:cf:6b:fc,bayanDSLWiFi_6BFC,wpa2,12,14.64659786,121.05883789
2017-03-03 12:00:00,2017-03-03 12:00:00,58:70:c6:fa:ee:cc,YICarCam_faeecc,wpa2,5,14.64659977,121.05910492
2017-03-03 12:00:00,2017-03-03 12:00:00,74:23:44:f3:44:4f,B6Ka-Tmlja28,wpa2,11,14.64669037,121.05936432
2017-03-03 12:00:00,2017-03-03 12:00:00,14:32:d1:d0:1a:d6,BGNN-c2FMdGlr8J+Ymw,unknown,1,14.64664555,121.05915833
2016-12-06 15:00:00,2016-12-06 15:00:00,94:46:96:13:cf:2d,PLDTHOMEDSL7P7T0,wpa2,11,14.6463871,121.06082153
2016-12-06 15:00:00,2016-12-06 15:00:00,f2:99:bf:6e:2d:48,Rosette's iPhone,wpa2,1,14.64554501,121.06090546
2016-12-06 15:00:00,2016-12-06 15:00:00,f0:79:59:2a:26:e0,Crazy,wpa2,6,14.6453104,121.06092834
2016-12-06 15:00:00,2016-12-06 15:00:00,6a:14:01:3b:f8:6c,DIRECT-St-BRAVIA,wpa2,11,14.64494514,121.06095123
2016-12-06 15:00:00,2016-12-06 15:00:00,f8:d1:11:32:94:e0,R2RS,wpa2,6,14.64431381,121.06101227
2016-12-06 15:00:00,2016-12-06 15:00:00,8e:79:67:81:3d:20,Smart Bro_813D20,wep,1,14.64432526,121.06099701
2016-12-06 15:00:00,2016-12-06 15:00:00,ea:08:8b:58:93:f5,I Like Warm Hugs,wpa2,6,14.64436817,121.06099701
2016-12-06 15:00:00,2016-12-06 15:00:00,e6:8d:8c:5d:2b:d3,PCSO,unknown,6,14.64338493,121.0610733
2016-12-06 15:00:00,2016-12-06 15:00:00,e6:8d:8c:5d:2b:d2,Globo-Guest,unknown,6,14.64361954,121.06105042
2016-12-06 15:00:00,2016-12-06 15:00:00,b0:b2:dc:46:0e:60,PLDTMyDSL,wpa2,11,14.64279652,121.05893707
2016-12-06 15:00:00,2016-12-06 15:00:00,e8:08:8b:c0:6e:65,VITTORIO,wpa2,1,14.64285374,121.05937195
2016-12-06 15:00:00,2016-12-06 15:00:00,90:f6:52:65:8f:66,JOMER-LAPTOP_Network,wpa2,4,14.64285374,121.05937195
2016-12-06 15:00:00,2016-12-06 15:00:00,aa:a6:68:b4:7f:d3,RIA.LORAINE,wpa2,1,14.6428318,121.05917358
2016-12-06 15:00:00,2016-12-06 15:00:00,e0:8e:3c:1a:49:b3,Aldbeth,wpa2,1,14.64291,121.06017303
2016-12-06 15:00:00,2016-12-06 15:00:00,00:26:75:f4:48:b9,DNPE,wpa2,11,14.64293671,121.06053925
2016-12-06 15:00:00,2016-12-06 15:00:00,90:61:0c:2e:c9:77,None,wpa2,1,14.64270973,121.05766296
2016-12-06 15:00:00,2016-12-06 15:00:00,2c:26:c5:16:d0:b8,cclaw,wpa,1,14.64270973,121.05766296
2016-12-06 15:00:00,2016-12-06 15:00:00,7e:01:91:d0:63:3f,6S+MAN,wpa2,1,14.64271545,121.05773926
2016-12-06 15:00:00,2016-12-06 15:00:00,5c:f2:86:24:f3:fe,souldierboy,wpa2,7,14.64270973,121.05766296
2016-12-06 15:00:00,2016-12-06 15:00:00,00:90:0e:06:22:98,Z-Compound WiFi,unknown,6,14.64276314,121.05856323
2016-09-08 03:00:00,2016-09-08 03:00:00,36:69:87:0f:41:65,MANNY,wpa2,5,14.64720154,121.05742645
2016-09-08 03:00:00,2016-09-08 03:00:00,ec:9b:f3:3a:ff:87,AndroidAP,wpa2,6,14.64659023,121.05819702
2016-09-08 03:00:00,2016-09-08 03:00:00,70:5a:9e:64:41:7e,b417B,wpa2,11,14.64646816,121.05845642
2016-09-08 03:00:00,2016-09-08 03:00:00,52:9f:27:ba:91:97,... ,wpa2,1,14.64645672,121.0585556
2016-09-08 03:00:00,2016-09-08 03:00:00,72:7a:55:d3:78:a4,Noi,wpa2,1,14.6466713,121.05813599
2016-09-08 03:00:00,2016-09-08 03:00:00,68:05:71:57:b4:06,AndroidAP,wpa2,6,14.64657688,121.05822754
2016-09-08 03:00:00,2016-09-08 03:00:00,f0:25:b7:ec:79:82,AndroidAP7982,wpa2,1,14.64653587,121.05841064
2016-09-08 03:00:00,2016-09-08 03:00:00,24:df:6a:d3:3b:fd,ARTwithaheART,wpa2,5,14.64641476,121.05898285
2016-09-08 03:00:00,2016-09-08 03:00:00,ee:1d:7f:64:8e:e9,Smart Bro_648EE9,wep,1,14.64656925,121.05869293
2016-09-08 03:00:00,2016-09-08 03:00:00,36:12:98:4c:da:a0,iPad,wpa2,11,14.64645004,121.05886078
2016-09-08 03:00:00,2016-09-08 03:00:00,ea:08:8b:be:3f:ad,natashka0709,wpa2,6,14.6464262,121.0589447
