Common,116
GPS Time,LastUpdt(WDB),MAC,SSID,Encryption,RSSI,Channel,Manufacturer,AP Type,Latitude,Longitude
2017-07-15 09:00:00,2017-07-15 09:00:00,7c:46:85:5b:a6:65,joier,wpa2,6,14.6467638,121.06084442
2017-07-15 09:00:00,2017-07-15 09:00:00,38:46:08:f3:47:24,bayanDSL,wpa,10,14.64611149,121.05888367
2017-07-15 09:00:00,2017-07-15 09:00:00,bc:98:89:9c:f0:e0,PLDTHOMEFIBRnoentry,wpa2,9,14.64620876,121.05921936
2017-07-15 09:00:00,2017-07-15 09:00:00,0c:bd:51:f3:44:7d,ContinuingMandamus,wpa2,11,14.64628315,121.05963898
2017-07-15 09:00:00,2017-07-15 09:00:00,ee:1d:7f:ba:36:2d,King Albert,wpa2,1,14.6462574,121.05974579
2017-07-15 09:00:00,2017-07-15 09:00:00,f4:cb:52:8d:4a:32,HUAWEI-4A32,wpa2,4,14.64626884,121.05969238
2017-07-15 09:00:00,2017-07-15 09:00:00,f2:c5:f3:75:36:19,History Has Its Eyes On You,wpa2,6,14.64624405,121.05975342
2017-07-15 09:00:00,2017-07-15 09:00:00,98:e7:f5:a3:8f:7d,DMDigs,wpa2,4,14.64628029,121.05964661
2017-07-15 09:00:00,2017-07-15 09:00:00,f0:25:b7:0c:e8:96,Galaxy Note 3,wpa2,11,14.6462841,121.05964661
2017-07-15 09:00:00,2017-07-15 09:00:00,6e:74:bf:b1:e3:74,Virus,wpa2,1,14.6463089,121.05957031
2017-07-15 09:00:00,2017-07-15 09:00:00,84:9f:b5:3e:81:8c,wifidental,wpa2,2,14.64626884,121.05969238
2017-07-15 09:00:00,2017-07-15 09:00:00,ae:61:ea:ed:67:ef,iPhone,wpa2,1,14.64627075,121.05967712
2017-07-15 09:00:00,2017-07-15 09:00:00,0e:12:62:7f:b3:7c,Pancake,wpa2,6,14.64606857,121.06030273
2017-07-15 09:00:00,2017-07-15 09:00:00,00:23:b1:68:e7:8a,frappuccino,wpa2,1,14.64603806,121.06036377
2017-07-15 09:00:00,2017-07-15 09:00:00,34:ba:9a:50:5f:94,Andoks,wpa2,9,14.64604378,121.06031799
2017-07-15 09:00:00,2017-07-15 09:00:00,50:68:0a:bd:69:1e,Cheesering,wpa2,9,14.64613342,121.06018066
2017-07-15 09:00:00,2017-07-15 09:00:00,cc:79:cf:f2:ed:9a,Mitsubishi Wireless TV 564,unknown,36,14.64603806,121.06036377
2017-07-15 09:00:00,2017-07-15 09:00:00,e0:8e:3c:16:58:8d,cosme,wpa2,6,14.6461153,121.060112
2017-07-15 09:00:00,2017-07-15 09:00:00,c0:bd:d1:83:a5:96,Valar Morghulis,wpa2,1,14.64603806,121.06036377
2017-07-15 09:00:00,2017-07-15 09:00:00,00:13:33:fb:45:3d,None,unknown,1,14.64585972,121.06066895
2017-07-15 09:00:00,2017-07-15 09:00:00,5c:f2:86:25:8d:aa,Tope,wpa2,7,14.64579105,121.0608902
2017-07-15 09:00:00,2017-07-15 09:00:00,60:02:92:4d:88:1f,adda13,wpa2,11,14.64535332,121.05780029
2017-06-09 13:00:00,2017-06-09 13:00:00,5c:f2:86:2e:63:c4,Luvsky,wpa2,7,14.64723301,121.05751038
2017-06-09 13:00:00,2017-06-09 13:00:00,ec:1f:72:ea:11:48,Anteeewn,wpa2,1,14.64710808,121.05762482
2017-06-09 13:00:00,2017-06-09 13:00:00,e0:8e:3c:1f:c5:47,bayanDSLWIFI_C547,wpa2,1,14.64721584,121.05751801
2017-06-09 13:00:00,2017-06-09 13:00:00,90:61:0c:2c:e1:e4,PLDTHOMEDSL57828_MDV,wpa2,1,14.64686871,121.05780029
2017-06-09 13:00:00,2017-06-09 13:00:00,50:9f:27:08:68:90,Samsung,wpa2,1,14.64698601,121.057724
2017-06-09 13:00:00,2017-06-09 13:00:00,5c:f2:86:25:7d:87,Avanza-E2016,wpa2,8,14.64723015,121.0578537
2017-06-09 13:00:00,2017-06-09 13:00:00,14:1f:78:40:71:fd,Ganda,wpa2,6,14.64681339,121.05786896
2017-06-09 13:00:00,2017-06-09 13:00:00,bc:c0:0f:be:9d:48,PLDTHOMEFIBRe9d48,wpa2,1,14.64698792,121.05766296
2017-06-09 13:00:00,2017-06-09 13:00:00,1e:74:0d:02:a3:50,PLDTMyDSLBizViva_Z,wpa2,1,14.6467123,121.05802155
2017-06-09 13:00:00,2017-06-09 13:00:00,60:31:97:dc:e7:f0,The Wander  Space,wpa2,7,14.64672852,121.05792999
2017-06-09 13:00:00,2017-06-09 13:00:00,4c:f9:5d:85:c1:70,nextpagestudios,wpa2,4,14.64678764,121.05805969
2017-06-09 13:00:00,2017-06-09 13:00:00,d0:7a:b5:0e:4d:97,matriano_wifi,wpa2,6,14.64671421,121.05799103
2017-06-09 13:00:00,2017-06-09 13:00:00,d6:d9:19:ce:ba:07,goprohero4,wpa2,1,14.64672852,121.05792999
2017-06-09 13:00:00,2017-06-09 13:00:00,80:2a:a8:41:e8:2a,Wireless,wpa2,1,14.64671421,121.05799103
2017-06-09 13:00:00,2017-06-09 13:00:00,88:ad:d2:ba:8b:e8,BQ3i-ZmFpdGg,unknown,6,14.64672852,121.05792999
2017-06-09 13:00:00,2017-06-09 13:00:00,2e:d7:46:8a:4b:53,Karlos?s iPhone,wpa2,6,14.64648724,121.05847931
2017-06-09 13:00:00,2017-06-09 13:00:00,1e:74:0d:02:3c:c8,PLDTMyDSLBizADMIN,wpa2,1,14.64669228,121.05813599
2017-06-09 13:00:00,2017-06-09 13:00:00,44:74:6c:c2:9c:88,saxxy,wpa2,1,14.64659786,121.05834961
2017-06-09 13:00:00,2017-06-09 13:00:00,72:70:0d:da:c9:9c,Felix?s iPhone,wpa2,1,14.64652729,121.05844879
2017-06-09 13:00:00,2017-06-09 13:00:00,dc:ee:06:cf:7d:5c,wifiqtoh,wpa2,8,14.64655113,121.05841064
2017-06-09 13:00:00,2017-06-09 13:00:00,ee:1d:7f:a1:32:b7,DANNAH,wpa2,1,14.64646149,121.05865479
2017-06-09 13:00:00,2017-06-09 13:00:00,8e:79:67:93:50:44,Almond,wpa2,11,14.64641094,121.05882263
2017-06-09 13:00:00,2017-06-09 13:00:00,d2:5b:a8:9b:6c:06,TBT,wpa2,10,14.64646626,121.05867767
2017-06-09 13:00:00,2017-06-09 13:00:00,cc:79:cf:2e:f3:e0,WiFiConnect 317,unknown,36,14.64637566,121.05892181
2017-06-09 13:00:00,2017-06-09 13:00:00,aa:a6:68:da:44:bd,rosima,wpa2,1,14.646492,121.05924988
2017-06-09 13:00:00,2017-06-09 13:00:00,00:26:75:f7:27:a0,panuncialman,wpa,9,14.64659786,121.05938721
2017-06-09 13:00:00,2017-06-09 13:00:00,8c:0e:e3:11:01:f6,FIND7,wpa2,6,14.64634514,121.05918884
2017-06-09 13:00:00,2017-06-09 13:00:00,24:df:6a:24:79:a1,RAWRRR FACTOR,wpa2,11,14.64633274,121.05922699
2017-06-09 13:00:00,2017-06-09 13:00:00,c8:f2:30:29:07:7f,_Beadel,wpa,6,14.64635372,121.05910492
2017-06-09 13:00:00,2017-06-09 13:00:00,30:39:26:27:1d:83,bads,wpa2,11,14.64620304,121.05981445
2017-06-09 13:00:00,2017-06-09 13:00:00,a0:8d:16:cc:3d:e0,Mantol,wpa2,1,14.64611912,121.05989838
2017-06-09 13:00:00,2017-06-09 13:00:00,aa:a6:68:dd:47:44,baetweeds,wpa2,1,14.64593887,121.06028748
2017-06-09 13:00:00,2017-06-09 13:00:00,32:10:e4:88:f6:7a,DRG,wpa2,11,14.64594364,121.06034088
2017-06-09 13:00:00,2017-06-09 13:00:00,34:be:00:5f:d0:a4,AndroidA,wpa2,6,14.64596367,121.06023407
2017-06-09 13:00:00,2017-06-09 13:00:00,28:ff:3e:3d:df:25,bayanDSLWIFI_DF25,wpa2,1,14.64594555,121.06030273
2017-06-09 13:00:00,2017-06-09 13:00:00,58:2a:f7:30:32:07,Tinetin,wpa2,11,14.6459446,121.06030273
2017-06-09 13:00:00,2017-06-09 13:00:00,4c:cb:f5:2a:ed:60,bayanDSLWiFi_1994,wpa2,6,14.64595604,121.06025696
2017-06-09 13:00:00,2017-06-09 13:00:00,a6:ba:76:4c:a5:23,huwat,wpa2,6,14.6460104,121.06013489
2017-06-09 13:00:00,2017-06-09 13:00:00,58:70:c6:fd:7c:de,YICarCam_fd7cde,wpa2,5,14.64552784,121.06083679
2017-06-09 13:00:00,2017-06-09 13:00:00,d2:b3:3f:76:0d:74,B4j3-bGpsZWU,wpa,1,14.64549351,121.06086731
2017-06-09 13:00:00,2017-06-09 13:00:00,a8:a6:68:e0:1a:38,Sexystoner,wpa2,6,14.64586449,121.06126404
2017-05-07 13:00:00,2017-05-07 13:00:00,00:18:25:05:95:d1,Magiting S1,wpa,2,14.64684963,121.05735779
2017-05-07 13:00:00,2017-05-07 13:00:00,00:18:25:05:95:d4,PLDTSMART,wpa2,2,14.64681721,121.05754852
2017-05-07 13:00:00,2017-05-07 13:00:00,00:18:25:03:49:c1,Magiting S2,wpa,3,14.6461668,121.05975342
2017-05-07 13:00:00,2017-05-07 13:00:00,00:18:25:03:49:c0,PLDT Smart WiFi Zone,none,3,14.64614105,121.06006622
2017-05-07 13:00:00,2017-05-07 13:00:00,70:9f:2d:a0:f1:20,bayanDSLWiFi_F120,wpa2,9,14.64600945,121.06126404
2017-04-04 12:00:00,2017-04-04 12:00:00,24:09:95:b3:06:db,BABYLITA,wpa2,11,14.64702511,121.05776978
2017-04-04 12:00:00,2017-04-04 12:00:00,50:68:0a:68:70:39,HUAWEI-E5330-7039,wpa2,3,14.64720726,121.05773163
2017-04-04 12:00:00,2017-04-04 12:00:00,a0:8c:fd:0d:68:44,DIRECT-3D-HP DeskJet 3830 series,wpa2,11,14.64711761,121.05779266
2017-04-04 12:00:00,2017-04-04 12:00:00,00:18:25:03:49:f0,PLDT Smart WiFi Zone,unknown,120,14.64680004,121.05838776
2017-04-04 12:00:00,2017-04-04 12:00:00,00:18:25:03:49:f4,PLDTSMART,wpa2,120,14.64679337,121.05838013
2017-04-04 12:00:00,2017-04-04 12:00:00,38:d8:2f:2b:cd:30,#WestWoodph,wpa2,6,14.64666557,121.0582962
2017-04-04 12:00:00,2017-04-04 12:00:00,e0:8e:3c:1a:8a:27,MOORE,wpa2,11,14.64662743,121.05857849
2017-04-04 12:00:00,2017-04-04 12:00:00,00:18:25:05:95:e0,PLDT Smart WiFi Zone,unknown,120,14.64668655,121.0586853
2017-04-04 12:00:00,2017-04-04 12:00:00,00:18:25:05:95:e4,PLDTSMART,wpa2,120,14.64667511,121.05875397
2017-04-04 12:00:00,2017-04-04 12:00:00,36:69:87:29:b3:38,GoodVibesLang,wpa2,1,14.64671421,121.059021
2017-04-04 12:00:00,2017-04-04 12:00:00,e4:77:23:a5:4e:04,BOBO's PIZZERIA,wpa2,1,14.64656162,121.05865479
2017-04-04 12:00:00,2017-04-04 12:00:00,24:df:6a:6d:25:fe,xhanneley20,wpa2,11,14.64655972,121.05893707
2017-04-04 12:00:00,2017-04-04 12:00:00,5c:a8:6a:81:f9:8c,HUAWEI-F98C,wpa2,7,14.64670086,121.05873871
2017-04-04 12:00:00,2017-04-04 12:00:00,8c:79:67:52:ab:8f,Dcaves,wpa2,6,14.64677429,121.05943298
2017-04-04 12:00:00,2017-04-04 12:00:00,28:9a:fa:47:44:f8,smart wireless,wpa2,3,14.64668941,121.05918121
2017-04-04 12:00:00,2017-04-04 12:00:00,72:70:0d:bc:09:c3,Robelle Lyn?s iPhone,wpa2,11,14.64666748,121.05918884
2017-04-04 12:00:00,2017-04-04 12:00:00,88:9b:39:f5:b0:c5,FueI-bmVyZHBsdXNwZXJ2,unknown,6,14.64673901,121.0592041
2017-04-04 12:00:00,2017-04-04 12:00:00,94:a7:b7:26:4f:b2,bayanDSLWIFI_4FB2,wpa2,2,14.64657688,121.05923462
2017-04-04 12:00:00,2017-04-04 12:00:00,08:10:73:63:33:68,ACPRINTS,wpa,1,14.64623737,121.05967712
2017-03-03 15:00:00,2017-03-03 15:00:00,20:a6:80:4b:8c:f9,miragestarboy,wpa2,8,14.64721107,121.05742645
2017-03-03 15:00:00,2017-03-03 15:00:00,7c:7d:3d:99:c8:c8,MeySiponSi.....,wpa2,7,14.64721107,121.05742645
2017-03-03 15:00:00,2017-03-03 15:00:00,5c:f2:86:25:73:7a,bunny,wpa2,9,14.6468811,121.05799866
2017-03-03 15:00:00,2017-03-03 15:00:00,84:1b:5e:76:29:70,Munays,wpa2,6,14.64661503,121.05807495
2017-03-03 15:00:00,2017-03-03 15:00:00,5c:f2:86:2d:24:52,Globe_LTE MIFI_2452,wpa2,9,14.64672375,121.05797577
2017-03-03 15:00:00,2017-03-03 15:00:00,8e:79:67:93:30:2e,ZTE_93302E,wpa2,6,14.64651585,121.05847168
2017-03-03 15:00:00,2017-03-03 15:00:00,5c:f2:86:2d:b4:fb,Globe_LTE MIFI_B4FB,wpa2,8,14.64654255,121.05857086
2017-03-03 15:00:00,2017-03-03 15:00:00,be:6c:21:7a:cc:19,Roden's iPhone,wpa2,1,14.64653492,121.05834961
2017-03-03 15:00:00,2017-03-03 15:00:00,00:90:a9:10:89:7d,SunkenGalleon5,wpa2,36,14.64640236,121.05886841
2017-03-03 15:00:00,2017-03-03 15:00:00,14:1f:78:e7:9d:95,no wifi,wpa2,1,14.64642429,121.05870056
2017-03-03 15:00:00,2017-03-03 15:00:00,5c:f2:86:25:c6:25,deepdream,wpa2,7,14.64635849,121.0589447
2017-03-03 15:00:00,2017-03-03 15:00:00,0c:d6:bd:5b:95:ca,TrojanVirus,wpa2,10,14.64642429,121.05870056
2017-03-03 15:00:00,2017-03-03 15:00:00,02:08:22:00:bd:06,BOLj-cm8ua2VhdGluZzE5Nzc,wep,6,14.64674091,121.05934143
2017-03-03 15:00:00,2017-03-03 15:00:00,98:e7:f5:94:07:8a,Deans office,wpa2,6,14.64652538,121.05915833
2017-03-03 15:00:00,2017-03-03 15:00:00,aa:a6:68:bf:0b:25,SM Free Wifi,wpa2,13,14.64652538,121.05915833
2017-03-03 15:00:00,2017-03-03 15:00:00,5c:f2:86:2d:1c:b1,WEL LTE,wpa2,8,14.64678955,121.06079102
2017-03-03 15:00:00,2017-03-03 15:00:00,24:1f:a0:5d:38:2b,Find your own wifi,wpa2,9,14.64678955,121.06079102
2017-03-03 15:00:00,2017-03-03 15:00:00,e0:8e:3c:21:38:b7,Jay Sebastian,wpa2,1,14.64677906,121.06082916
2017-03-03 15:00:00,2017-03-03 15:00:00,10:d3:8a:1f:04:ce,kills,wpa2,6,14.64678001,121.06084442
2017-03-03 15:00:00,2017-03-03 15:00:00,e0:8e:3c:21:38:87,PSCSEND,wpa2,1,14.64678955,121.06079102
2017-03-03 15:00:00,2017-03-03 15:00:00,00:13:33:f1:ca:a2,PLDTHOMEDSLAN,wpa2,1,14.64653969,121.06131744
2017-03-03 15:00:00,2017-03-03 15:00:00,20:aa:4b:1d:8b:3c,RedLion,wpa2,6,14.64622879,121.06008911
2017-03-03 15:00:00,2017-03-03 15:00:00,02:15:99:b6:54:c8,DIRECT-tgSCX-3400,wpa2,1,14.64601612,121.06058502
2017-03-03 12:00:00,2017-03-03 12:00:00,0e:12:62:85:60:b4,TheEmperor,wpa2,1,14.6472435,121.05750275
2017-03-03 12:00:00,2017-03-03 12:00:00,36:69:87:71:ea:6a,Smart Bro_71EA6A,wep,11,14.64710236,121.05775452
2017-03-03 12:00:00,2017-03-03 12:00:00,9c:c1:72:c0:32:0e,HUAWEI-E5330-320E,wpa2,5,14.64691448,121.05794525
2017-03-03 12:00:00,2017-03-03 12:00:00,ec:1f:72:c5:86:09,AndroidAP,wpa2,6,14.64674187,121.05825043
2017-03-03 12:00:00,2017-03-03 12:00:00,3c:46:d8:38:fb:6e,XV,wpa2,1,14.64678001,121.05819702
2017-03-03 12:00:00,2017-03-03 12:00:00,24:df:6a:b3:f5:06,HUAWEI-E5330-F506,wpa2,3,14.64656734,121.05862427
2017-03-03 12:00:00,2017-03-03 12:00:00,24:a4:3c:94:ea:fe,TVE CCTV,wpa2,36,14.64651871,121.05875397
2017-03-03 12:00:00,2017-03-03 12:00:00,62:fe:1e:67:24:e9,BLX1-TmVicmU,wep,11,14.64656734,121.05862427
2017-03-03 12:00:00,2017-03-03 12:00:00,cc:7b:35:cf:6b:fc,bayanDSLWiFi_6BFC,wpa2,12,14.64659786,121.05883789
2017-03-03 12:00:00,2017-03-03 12:00:00,58:70:c6:fa:ee:cc,YICarCam_faeecc,wpa2,5,14.64659977,121.05910492
2017-03-03 12:00:00,2017-03-03 12:00:00,74:23:44:f3:44:4f,B6Ka-Tmlja28,wpa2,11,14.64669037,121.05936432
2017-03-03 12:00:00,2017-03-03 12:00:00,14:32:d1:d0:1a:d6,BGNN-c2FMdGlr8J+Ymw,unknown,1,14.64664555,121.05915833
2016-12-06 15:00:00,2016-12-06 15:00:00,94:46:96:13:cf:2d,PLDTHOMEDSL7P7T0,wpa2,11,14.6463871,121.06082153
2016-12-06 15:00:00,2016-12-06 15:00:00,f2:99:bf:6e:2d:48,Rosette's iPhone,wpa2,1,14.64554501,121.06090546
2016-12-06 15:00:00,2016-12-06 15:00:00,f0:79:59:2a:26:e0,Crazy,wpa2,6,14.6453104,121.06092834
2016-12-06 15:00:00,2016-12-06 15:00:00,6a:14:01:3b:f8:6c,DIRECT-St-BRAVIA,wpa2,11,14.64494514,121.06095123
2016-12-06 15:00:00,2016-12-06 15:00:00,f8:d1:11:32:94:e0,R2RS,wpa2,6,14.64431381,121.06101227
2016-12-06 15:00:00,2016-12-06 15:00:00,8e:79:67:81:3d:20,Smart Bro_813D20,wep,1,14.64432526,121.06099701
2016-12-06 15:00:00,2016-12-06 15:00:00,ea:08:8b:58:93:f5,I Like Warm Hugs,wpa2,6,14.64436817,121.06099701
2016-12-06 15:00:00,2016-12-06 15:00:00,e6:8d:8c:5d:2b:d3,PCSO,unknown,6,14.64338493,121.0610733
2016-12-06 15:00:00,2016-12-06 15:00:00,e6:8d:8c:5d:2b:d2,Globo-Guest,unknown,6,14.64361954,121.06105042
2016-12-06 15:00:00,2016-12-06 15:00:00,b0:b2:dc:46:0e:60,PLDTMyDSL,wpa2,11,14.64279652,121.05893707
2016-12-06 15:00:00,2016-12-06 15:00:00,e8:08:8b:c0:6e:65,VITTORIO,wpa2,1,14.64285374,121.05937195
2016-12-06 15:00:00,2016-12-06 15:00:00,90:f6:52:65:8f:66,JOMER-LAPTOP_Network,wpa2,4,14.64285374,121.05937195
2016-12-06 15:00:00,2016-12-06 15:00:00,aa:a6:68:b4:7f:d3,RIA.LORAINE,wpa2,1,14.6428318,121.05917358
2016-12-06 15:00:00,2016-12-06 15:00:00,e0:8e:3c:1a:49:b3,Aldbeth,wpa2,1,14.64291,121.06017303
2016-12-06 15:00:00,2016-12-06 15:00:00,00:26:75:f4:48:b9,DNPE,wpa2,11,14.64293671,121.06053925
2016-12-06 15:00:00,2016-12-06 15:00:00,90:61:0c:2e:c9:77,None,wpa2,1,14.64270973,121.05766296
2016-12-06 15:00:00,2016-12-06 15:00:00,2c:26:c5:16:d0:b8,cclaw,wpa,1,14.64270973,121.05766296
2016-12-06 15:00:00,2016-12-06 15:00:00,7e:01:91:d0:63:3f,6S+MAN,wpa2,1,14.64271545,121.05773926
2016-12-06 15:00:00,2016-12-06 15:00:00,5c:f2:86:24:f3:fe,souldierboy,wpa2,7,14.64270973,121.05766296
2016-12-06 15:00:00,2016-12-06 15:00:00,00:90:0e:06:22:98,Z-Compound WiFi,unknown,6,14.64276314,121.05856323
2016-09-08 03:00:00,2016-09-08 03:00:00,36:69:87:0f:41:65,MANNY,wpa2,5,14.64720154,121.05742645
2016-09-08 03:00:00,2016-09-08 03:00:00,34:bf:90:38:94:28,Ravenborne,wpa,8,14.64684486,121.05778503
2016-09-08 03:00:00,2016-09-08 03:00:00,ec:9b:f3:3a:ff:87,AndroidAP,wpa2,6,14.64659023,121.05819702
2016-09-08 03:00:00,2016-09-08 03:00:00,52:9f:27:ba:91:97,... ,wpa2,1,14.64645672,121.0585556
2016-09-08 03:00:00,2016-09-08 03:00:00,72:7a:55:d3:78:a4,Noi,wpa2,1,14.6466713,121.05813599
2016-09-08 03:00:00,2016-09-08 03:00:00,68:05:71:57:b4:06,AndroidAP,wpa2,6,14.64657688,121.05822754
2016-09-08 03:00:00,2016-09-08 03:00:00,f0:25:b7:ec:79:82,AndroidAP7982,wpa2,1,14.64653587,121.05841064
2016-09-08 03:00:00,2016-09-08 03:00:00,24:df:6a:d3:3b:fd,ARTwithaheART,wpa2,5,14.64641476,121.05898285
2016-09-08 03:00:00,2016-09-08 03:00:00,ee:1d:7f:64:8e:e9,Smart Bro_648EE9,wep,1,14.64656925,121.05869293
2016-09-08 03:00:00,2016-09-08 03:00:00,36:12:98:4c:da:a0,iPad,wpa2,11,14.64645004,121.05886078
2016-09-08 03:00:00,2016-09-08 03:00:00,ea:08:8b:be:3f:ad,natashka0709,wpa2,6,14.6464262,121.0589447
2016-09-08 03:00:00,2016-09-08 03:00:00,60:31:97:13:7a:fb,PLDTMyDSLBizNorthWingMNL,wpa2,12,14.64661789,121.05919647
2016-09-08 03:00:00,2016-09-08 03:00:00,ee:1d:7f:bd:82:63,IronMan,wpa2,1,14.6464262,121.05914307
2016-09-08 03:00:00,2016-09-08 03:00:00,94:a7:b7:26:6b:26,FLORIE,wpa2,2,14.64671707,121.06062317
2016-09-08 03:00:00,2016-09-08 03:00:00,ec:8a:4c:a6:9a:58,SENDGH,wpa2,8,14.64654922,121.06116486
2016-06-05 00:00:00,2016-06-05 00:00:00,ee:1d:7f:a1:12:c4,Du30 LTE,wpa2,6,14.64723969,121.05740356
2016-06-05 00:00:00,2016-06-05 00:00:00,d2:5b:a8:5e:7e:d2,Niccolo,wpa2,13,14.64687157,121.0578537
2016-06-05 00:00:00,2016-06-05 00:00:00,ee:1d:7f:ba:24:a5,Smart Connect,wpa2,6,14.64687157,121.0578537
2016-06-05 00:00:00,2016-06-05 00:00:00,a4:7e:39:ad:f2:40,Low Signal,wpa2,7,14.64688778,121.05783844
2016-06-05 00:00:00,2016-06-05 00:00:00,b6:75:0e:48:a9:a8,Linksys06371-guest,unknown,10,14.64680958,121.05796814
2016-06-05 00:00:00,2016-06-05 00:00:00,ea:b5:b7:8a:e7:33,Pretty Woman,wpa2,1,14.64667511,121.05825043
2016-06-05 00:00:00,2016-06-05 00:00:00,1c:99:4c:fb:0f:1c,:),wpa2,11,14.64662838,121.05857086
2016-06-05 00:00:00,2016-06-05 00:00:00,84:db:ac:39:c6:43,HUAWEI-E5330-C643,wpa2,2,14.64665127,121.05908203
2016-06-05 00:00:00,2016-06-05 00:00:00,b4:52:7e:85:5c:b9,The Bishop Red,wpa2,1,14.64650345,121.05912781
2016-06-05 00:00:00,2016-06-05 00:00:00,d2:5b:a8:2b:90:fc,Smart Bro_2B90FC,wpa2,13,14.64662933,121.06069183
2016-06-05 00:00:00,2016-06-05 00:00:00,00:00:02:c4:b7:34,only diday...,wpa2,6,14.64678669,121.06087494
2016-06-05 00:00:00,2016-06-05 00:00:00,44:94:fc:55:f3:00,Malto Domain,wpa2,7,14.64672756,121.06070709
2016-06-05 00:00:00,2016-06-05 00:00:00,e2:2c:b2:ef:50:7c,LA7000Plus,wpa2,7,14.64678288,121.06098175
2016-06-05 00:00:00,2016-06-05 00:00:00,00:26:75:f4:70:4d,MHI_office,wpa2,1,14.64665985,121.0610733
2016-06-05 00:00:00,2016-06-05 00:00:00,54:22:f8:f1:57:84,bayanDSL,wpa,4,14.64642906,121.06104279
2016-05-09 11:00:00,2016-05-09 11:00:00,e0:8e:3c:04:b0:87,bayanDSLWIFI_B087,wpa2,3,14.64384174,121.06118774
2016-02-27 15:00:00,2016-02-27 15:00:00,38:2c:4a:1d:fe:04,My ASUS,wpa2,6,14.64712048,121.05747986
2016-02-27 15:00:00,2016-02-27 15:00:00,b4:b3:62:5e:ac:a7,jocon,wpa,10,14.64681816,121.05753326
2016-02-27 15:00:00,2016-02-27 15:00:00,c8:be:19:71:19:c0,ButinyaWifi,wpa2,11,14.64661503,121.05751801
2016-02-27 15:00:00,2015-07-26 08:00:00,ec:8a:4c:a6:7e:9c,bayanDSLWiFi_7E9C,wpa2,10,14.6467247,121.05923462
2016-02-27 15:00:00,2015-07-26 08:00:00,50:9f:27:e9:d0:5d,daisy,wpa2,9,14.64666653,121.05915833
2016-02-27 15:00:00,2016-02-27 15:00:00,d0:7a:b5:4c:01:64,she112630,wpa2,6,14.64599323,121.05751801
2016-02-27 15:00:00,2016-02-27 15:00:00,88:53:d4:e7:ea:86,MS-Bing,wpa2,1,14.64635181,121.05738068
2016-02-27 15:00:00,2016-02-27 15:00:00,10:fe:ed:4e:59:9c,_WN Stuff Over Burger,unknown,11,14.64607716,121.05914307
2016-02-27 15:00:00,2016-02-27 15:00:00,24:df:6a:d3:22:2d,LOUVIN,wpa2,4,14.6460638,121.06124115
2016-02-27 15:00:00,2016-02-27 15:00:00,94:a7:b7:26:70:57,bayanDSLWIFI_7057,wpa2,10,14.64605808,121.06119537
2016-02-27 15:00:00,2016-02-27 15:00:00,ee:1d:7f:64:70:f9,WifiWifi,wpa2,6,14.64605808,121.06121826
2016-02-27 15:00:00,2016-02-27 15:00:00,d2:5b:a8:a7:7d:a0,daniel86cksc,wpa2,1,14.6460638,121.06124115
2016-02-27 15:00:00,2016-02-27 15:00:00,3c:df:bd:0f:04:1b,HUAWEI-E5220-041b,wpa2,1,14.6460638,121.06124115
2016-02-27 15:00:00,2016-02-27 15:00:00,be:d1:d3:8c:6f:ae,MyPhone Wi-Fi hotspot,wpa2,6,14.64593029,121.06103516
2016-02-27 15:00:00,2016-02-27 15:00:00,94:a7:b7:3d:03:3c,starbucks-maginhawa,wpa2,11,14.6460638,121.06124115
2016-02-27 15:00:00,2016-02-27 15:00:00,0c:96:bf:43:c6:03,HUAWEI-E5220-c603,wpa2,11,14.64601517,121.06106567
2016-02-27 15:00:00,2016-02-27 15:00:00,0e:12:62:81:27:eb,Sun Wi-Fi_8127EB,wpa2,12,14.6460638,121.06124115
2016-02-27 15:00:00,2016-02-27 15:00:00,60:e3:27:6c:45:55,Malto Domain_EXT,wpa2,7,14.64601517,121.0610733
2016-02-27 15:00:00,2016-02-27 15:00:00,f8:01:13:07:99:a1,pixeemje,wpa2,7,14.6460638,121.06124115
2016-02-27 15:00:00,2016-02-27 15:00:00,aa:a6:68:c0:4b:2b,Smart Bro_C04B2B,wpa2,6,14.6460638,121.06124115
2016-02-27 15:00:00,2016-02-27 15:00:00,e4:77:23:a6:05:98,Chase,wpa2,12,14.64588642,121.05751801
2015-09-16 17:00:00,2015-09-16 17:00:00,40:6f:2a:e4:88:7e,vinvinz10,wpa2,11,14.64663315,121.05822754
2015-09-16 17:00:00,2015-09-16 17:00:00,40:0e:85:63:bc:44,Step Rockets,wpa2,6,14.64665794,121.05818176
2015-09-16 17:00:00,2015-09-16 17:00:00,02:08:22:60:41:32,pO+ 8.37z Android,wpa2,1,14.64665508,121.05900574
2015-09-16 17:00:00,2015-09-16 17:00:00,ee:1d:7f:a1:4a:03,Acne,wpa2,1,14.64655304,121.05880737
2015-09-16 17:00:00,2015-09-16 17:00:00,aa:a6:68:7a:44:86,SKYLINE PENION,wpa2,13,14.64653492,121.05873871
2015-09-16 17:00:00,2015-09-16 17:00:00,02:08:22:3e:08:00,BDLQ-TEctRDg1NQ,wep,6,14.64675045,121.05918121
2015-09-16 17:00:00,2015-09-16 17:00:00,38:94:96:a5:d5:c1,arez_meraa@yahoo.com,wpa2,6,14.64677143,121.06112671
