Common,742,,,,,,,,,,,
GPS Time,Time,MAC,SSID,Encryption,RSSI,Channel,Manufacturer,AP Type,Latitude,Longitude,Persistence,Dates Seen
4/5/2018 14:21,10:56.3,00:13:33:d3:4c:f8,PLDTHOMEDSL,WPA2/WPA,-84,11,Baudtec,Broadband,14.642822,121.059895,1,"04/05/2018, "
02:49.6,02:49.6,ec:8a:4c:94:6f:89,bayanDSLWiFi_6F89,WPA2/WPA,-84,9,Zte,Unidentified,14.642912,121.060435,1,"04/03/2018, "
02:50.0,02:50.0,36:69:87:f8:37:88,Smart Bro_F83788,WPA2,-58,11,None,Unidentified,14.642912,121.060435,3,"04/03/2018, "
02:50.5,02:50.5,4a:45:20:b0:e4:b5,EnUKY-TGVlZWxlYQ==,WPA2,-87,10,None,Unidentified,14.642912,121.060435,2,"04/03/2018, "
4/5/2018 13:16,42:17.3,58:70:c6:f4:dc:1f,YICarCam_f4dc1f,WPA2,-50,7,Shanghai,Not an AP,14.642877,121.060215,2,"04/05/2018, "
4/5/2018 13:16,42:12.9,58:70:c6:f3:45:ed,YICarCam_f345ed,WPA2,-45,5,Shanghai,Not an AP,14.642867,121.060162,3,"04/05/2018, 03/14/2018, 04/05/2018, "
4/5/2018 13:17,42:39.0,2c:4d:54:1f:f6:c1,pids_Guest,WPA2,-90,10,AsustekC,Unidentified,14.642883,121.060235,2,"04/05/2018, "
4/5/2018 13:17,42:33.2,a0:f3:c1:a4:4d:b6,gaps,WPA2,-88,6,Tp-LinkT,Unidentified,14.642883,121.060235,1,"04/05/2018, "
4/5/2018 13:17,42:39.0,2c:4d:54:1f:f6:c0,pids_PSD-RID,WPA2,-90,10,AsustekC,Unidentified,14.642883,121.060235,1,"04/05/2018, "
4/5/2018 13:17,42:48.1,a0:f3:c1:c1:01:c4,RBGM-Sir Don,WPA2/WPA,-83,3,Tp-LinkT,Unidentified,14.642873,121.06002,7,"04/05/2018, 04/03/2018, 04/05/2018, "
32:33.9,32:33.9,02:9f:c2:3d:d7:00,xNonex,WPA2,-85,11,None,Unidentified,14.642998,121.060865,1,"03/14/2018, "
32:35.2,32:35.2,f2:9f:c2:3d:d7:00,SWS Guest,WPA2,-82,11,None,Unidentified,14.642988,121.060753,1,"03/14/2018, "
32:34.3,32:34.3,f0:9f:c2:3d:d7:00,Social Weather Stations,WPA2,-84,11,Ubiquiti,Unidentified,14.642998,121.060817,1,"03/14/2018, "
32:37.1,32:37.1,50:09:59:85:97:b5,SocialWeatherStations2,WPA2/WPA,-90,1,Technico,Unidentified,14.642977,121.060693,1,"03/14/2018, "
02:58.2,02:58.2,74:a0:2f:a6:f0:d0,BYOD@Bayan,OPN,-87,1,Cisco,Unidentified,14.642947,121.06088,2,"04/03/2018, 04/05/2018, "
4/5/2018 14:21,10:43.7,80:71:7a:10:f7:c3,my password,WPA2,-75,2,HuaweiTe,Unidentified,14.642862,121.060715,3,"04/05/2018, "
4/5/2018 14:21,10:41.1,74:a0:2f:a6:f0:d2,Guest@Bayan,WPA,-84,1,Cisco,Unidentified,14.642878,121.060877,1,"04/05/2018, "
4/5/2018 14:21,10:42.1,46:d9:e7:fa:59:22,SWS Guest,WPA2,-93,1,None,Unidentified,14.642872,121.060827,1,"04/05/2018, "
4/5/2018 14:21,10:43.0,e0:8e:3c:22:2c:57,be_thankful!!!,WPA2/WPA,-87,1,AztechEl,Unidentified,14.642868,121.060773,1,"04/05/2018, "
4/5/2018 14:21,10:43.4,80:2a:a8:d7:54:e2,Social Weather Stations,WPA2,-91,1,Ubiquiti,Unidentified,14.642862,121.060715,1,"04/05/2018, "
4/5/2018 14:21,10:43.7,00:0a:79:82:c3:06,corega,WPA2,-88,2,CoregaKK,Unidentified,14.642862,121.060715,1,"04/05/2018, "
4/5/2018 14:21,10:45.3,00:1f:fb:a4:65:2d,HomeBro_ULTERA,WPA2,-87,3,GreenPac,Mobile broadband,14.642855,121.060587,1,"04/05/2018, "
32:25.4,32:25.4,06:d6:aa:34:a6:9a,B♡GS,WPA2,-80,6,None,Unidentified,14.643087,121.061098,1,"03/14/2018, "
04:32.1,04:32.1,b0:c1:9e:4d:62:8f,SmartBro_4D628F,WPA2/WPA,-48,11,Zte,Unidentified,14.643083,121.061015,9,"04/03/2018, "
03:01.5,03:01.5,b0:e1:7e:52:5e:02,Dwayne000,WPA2,-74,2,HuaweiTe,Unidentified,14.642957,121.061037,3,"04/03/2018, "
02:59.1,02:59.1,26:c6:3b:a1:aa:c7,DIRECT-GNMARCO-ASUSmsDN,WPA2,-79,1,None,Unidentified,14.642952,121.060927,2,"04/03/2018, "
04:26.9,04:26.9,b0:55:08:25:2b:89,HUAWEI-2B89,WPA2,-75,9,HuaweiTe,Unidentified,14.642898,121.061025,1,"04/03/2018, "
04:31.2,04:31.2,32:63:6b:8d:08:2c,TonBelen,WPA2,-73,11,None,Unidentified,14.64306,121.061015,2,"04/03/2018, "
04:30.9,04:30.9,32:07:4d:11:39:e6,Za,WPA2,-91,11,None,Unidentified,14.64306,121.061015,2,"04/03/2018, "
4/5/2018 14:21,10:33.8,9c:de:d0:b1:b5:86,RBGM CSR Guest,WPA2,-88,10,None,Unidentified,14.643035,121.061058,2,"04/03/2018, 04/05/2018, "
4/5/2018 14:21,10:34.0,98:de:d0:b1:b5:86,RBGM CSR2,WPA2,-89,10,Tp-LinkT,Unidentified,14.643035,121.061058,1,"04/05/2018, "
4/5/2018 14:21,10:35.3,e0:8e:3c:21:e4:bf,bayanDSLWIFI_E4BF,WPA2/WPA,-85,11,AztechEl,Unidentified,14.642963,121.061038,2,"03/14/2018, 04/05/2018, "
15:52.0,15:52.0,80:29:94:67:7a:b1,SKYbroadband7AAE,WPA2/WPA,-79,11,Technico,Broadband,14.642402,121.058038,2,"03/22/2018, "
16:03.3,16:03.3,94:57:a5:f7:8d:aa,DIRECT-A9-HP DeskJet 3630 series,WPA2,-85,6,HewlettP,Not an AP,14.642698,121.058005,1,"03/22/2018, "
16:16.3,16:16.3,36:69:87:f8:66:2e,Smart Bro_F8662E,WPA2/WPA,-87,1,None,Unidentified,14.642703,121.057998,1,"03/22/2018, "
16:18.9,16:18.9,ee:1d:7f:64:c8:37,ETERNALLIVES,WPA2,-67,1,None,Unidentified,14.642705,121.058,1,"03/22/2018, "
01:45.6,01:45.6,00:18:e7:e7:6d:10,charley,WPA,-77,5,CameoCom,Unidentified,14.642697,121.057893,1,"04/03/2018, "
4/5/2018 13:18,43:47.5,36:69:87:06:87:d1,SmartBroTol,WPA2/WPA,-80,6,None,Unidentified,14.642718,121.05799,1,"04/05/2018, "
4/5/2018 13:18,43:51.2,cc:a2:23:d7:95:cc,anghel_sa_lupa,WPA2,-77,7,HuaweiTe,Unidentified,14.642682,121.057762,2,"04/05/2018, "
15:43.8,15:43.8,90:1d:27:77:42:37,PLDT Negosyo Boost_4237,WPA2/WPA,-75,6,Zte,Unidentified,14.641975,121.058067,1,"03/22/2018, "
15:43.8,15:43.8,74:cc:39:87:ad:08,19MNGR,WPA2,-90,5,Fiberhom,Fiber,14.641975,121.058067,1,"03/22/2018, "
15:37.2,15:37.2,04:95:e6:d5:82:20,PLDTHOMEDSL64315,WPA2/WPA,-75,11,TendaTec,Broadband,14.641548,121.058115,5,"03/22/2018, "
15:42.2,15:42.2,4c:81:20:92:cc:f2,PLDTHOMEDSL2CCF2,WPA2/WPA,-75,5,TaicangT,Broadband,14.641865,121.05807,2,"03/22/2018, "
15:34.1,15:34.1,fa:8f:ca:65:47:fc,xNonex,OPN,-81,11,None,Unidentified,14.641417,121.058135,3,"03/22/2018, "
15:25.5,15:25.5,94:0c:6d:f5:65:90,TP-LINK_F56590,WPA2/WPA,-65,4,Tp-LinkT,Unidentified,14.641015,121.058167,1,"03/22/2018, "
15:26.9,15:26.9,88:de:a9:32:1c:33,xNonex,WPA2,-81,6,Roku,Not an AP,14.641108,121.058162,1,"03/22/2018, "
15:33.0,15:33.0,8c:25:05:e1:e6:25,B315_1E625,WPA2/WPA,-71,10,HuaweiTe,Unidentified,14.641373,121.058143,3,"03/22/2018, "
Day,380,,,,,,,,,,,
GPS Time,Time,MAC,SSID,Encryption,RSSI,Channel,Manufacturer,AP Type,Latitude,Longitude,,
4/24/2018 11:57,57:56.2,90:f6:52:30:cb:26,For Programmer Only,WPA2/WPA,-71,6,Tp-LinkT,Unidentified,14.646407,121.060808,,
4/24/2018 12:14,14:08.3,d0:13:fd:4f:83:ba,V20_1573,WPA2,-25,11,LgElectr,Unidentified,14.642775,121.058032,,
4/24/2018 11:57,57:04.9,98:e7:f5:69:22:85,B315_92285,WPA2/WPA,-90,11,HuaweiTe,Unidentified,14.646555,121.06067,,
4/24/2018 11:57,57:27.0,e4:77:23:a5:9a:84,RMotel Bayan,WPA2/WPA,-75,13,Zte,Unidentified,14.646507,121.060637,,
4/24/2018 11:56,56:53.0,4c:5e:0c:a2:0c:3b,BaseOne,WPA2/WPA,-79,1,Routerbo,Unidentified,14.646527,121.060667,,
4/24/2018 11:56,56:53.0,4e:5e:0c:a2:0c:3b,BaseOnev03,WPA2/WPA,-82,1,None,Unidentified,14.646527,121.060667,,
4/24/2018 11:57,57:09.0,e0:8e:3c:1f:e9:c3,PSCSEND-Office,WPA2/WPA,-75,1,AztechEl,Unidentified,14.646543,121.060665,,
4/24/2018 11:57,57:10.5,e0:8e:3c:21:f2:cb,bayanDSLWIFI_F2CB,WPA2/WPA,-66,1,AztechEl,Unidentified,14.64654,121.060662,,
4/24/2018 11:56,56:52.6,18:a6:f7:8e:ef:ac,PSCSEND-Conference,WPA2/WPA,-75,1,Tp-LinkT,Unidentified,14.646527,121.060667,,
4/24/2018 11:57,57:30.2,e0:8e:3c:22:1c:23,bayanDSLWIFI_1C23,WPA2/WPA,-79,2,AztechEl,Unidentified,14.646492,121.06064,,
4/24/2018 11:57,57:15.3,14:56:8e:f1:73:c1,roger,WPA2,-63,6,SamsungE,Phone,14.64652,121.060647,,
4/24/2018 11:56,56:56.6,cc:06:77:e0:7c:90,xNonex,WPA2/WPA,-84,5,Fiberhom,Fiber,14.646528,121.060665,,
4/24/2018 11:57,57:03.9,00:1f:fb:a5:21:19,jennyjuly06,WPA2,-86,10,GreenPac,Mobile broadband,14.64655,121.060668,,
4/24/2018 11:57,57:04.9,24:09:95:00:af:77,HUAWEI-E5373-AF77,WPA2,-88,11,HuaweiTe,Unidentified,14.646555,121.06067,,
4/24/2018 11:57,57:09.3,cc:06:77:63:37:90,Estivlings,WPA2/WPA,-91,1,Fiberhom,Fiber,14.646543,121.060665,,
4/24/2018 11:57,57:14.7,94:46:96:1e:9b:87,PLDTHOMEDSLW3WH0,WPA2/WPA,-93,5,Baudtec,Broadband,14.64652,121.060647,,
4/24/2018 11:57,57:33.8,f2:6d:78:26:7e:09,BmXu-cm92ZWxpbjE5MDQ,OPN,-76,6,None,Unidentified,14.64647,121.060652,,
4/24/2018 11:57,57:22.8,28:ff:3e:3d:de:9d,bayanDSLWIFI_DE9D,WPA2/WPA,-90,10,Zte,Unidentified,14.646522,121.060638,,
4/24/2018 11:57,57:40.9,74:d0:2b:dc:aa:00,RMotel Router,WPA2/WPA,-83,11,AsustekC,Unidentified,14.646473,121.060715,,
4/24/2018 11:57,57:46.3,e0:8e:3c:33:d8:ef,Aztech5068_3D8EF,WPA,-85,1,AztechEl,Unidentified,14.646502,121.060767,,
4/24/2018 11:58,58:06.5,6e:8d:c1:4c:c0:c8,Ethan,WPA2,-80,1,None,Unidentified,14.646323,121.060857,,
4/24/2018 11:57,57:47.4,90:61:0c:2e:02:f3,PLDTHOMEDSL00755,WPA2/WPA,-88,1,FidaInte,Broadband,14.646513,121.060773,,
4/24/2018 11:57,58:00.0,00:26:75:9a:be:7d,bayanDSLWiFi_BE7D,WPA2/WPA,-85,10,AztechEl,Unidentified,14.646372,121.060825,,
4/24/2018 12:00,00:47.9,a0:8d:16:68:94:a0,No Internet Connection,WPA2,-47,8,HuaweiTe,Unidentified,14.644432,121.060823,,
4/24/2018 11:58,58:24.2,06:d6:aa:ad:f2:23,AMP-Note8,WPA2,-78,1,None,Unidentified,14.64615,121.060893,,
4/24/2018 11:58,58:43.5,34:ce:00:5c:9d:1d,Xiaomi_9D1C,WPA2/WPA,-88,1,XiaomiEl,Unidentified,14.645933,121.060883,,
4/24/2018 13:15,15:50.6,5c:f2:86:25:59:df,Cookie2016,WPA2/WPA,-75,8,IeeeRegi,Unidentified,14.645723,121.060785,,
4/24/2018 11:59,59:05.6,00:bb:c1:24:ce:dc,24CEDC-iP110series,WPA2,-86,3,Canon,Unidentified,14.645677,121.060932,,
4/24/2018 12:00,00:07.9,b0:e1:7e:dc:31:75,Lineman,WPA2,-74,6,HuaweiTe,Unidentified,14.644897,121.060843,,
4/24/2018 12:01,01:12.9,8e:79:67:97:c4:b2,PAGADUAN,WPA2/WPA,-63,13,None,Unidentified,14.64418,121.060905,,
4/24/2018 12:00,00:25.0,50:c7:bf:40:52:29,Bawal Dito!,WPA2/WPA,-70,6,Tp-LinkT,Unidentified,14.644712,121.060862,,
4/24/2018 12:00,00:14.1,48:00:33:a8:40:51,Viterbo Family,WPA2/WPA,-88,11,Technico,Unidentified,14.644835,121.060858,,
4/24/2018 12:00,00:50.2,dc:09:4c:59:ae:c9,B315_9AEC9,WPA2/WPA,-73,10,HuaweiTe,Unidentified,14.644408,121.060833,,
4/24/2018 12:00,00:37.1,36:69:87:e8:52:af,Anonymous,WPA2/WPA,-58,13,None,Unidentified,14.644577,121.060872,,
4/24/2018 12:02,02:54.1,6c:b7:49:1b:a8:84,B315_BA884,WPA2/WPA,-46,5,HuaweiTe,Unidentified,14.643012,121.060907,,
4/24/2018 12:27,27:42.2,34:ba:9a:54:5f:8b,MARKSDELACRUZ,WPA2/WPA,-78,8,Asiatelc,Unidentified,14.644243,121.060677,,
4/24/2018 12:02,02:10.4,06:d6:aa:66:f8:b7,SeungHo,WPA2,-76,11,None,Unidentified,14.64353,121.060963,,
4/24/2018 12:02,02:18.0,c8:38:70:d0:56:1b,AndroidAP Ferdz,WPA2,-71,6,SamsungE,Phone,14.643452,121.061012,,
4/24/2018 12:02,02:18.8,c8:b5:ad:c9:76:60,MPW WI-FI,WPA2,-77,6,HewlettP,Not an AP,14.643437,121.061002,,
4/24/2018 12:02,02:18.5,c8:b5:ad:c9:76:61,MPW GUEST WI-FI,OPN,-77,6,HewlettP,Not an AP,14.643452,121.061012,,
4/24/2018 12:02,02:53.5,f0:9f:c2:3d:d6:40,Social Weather Stations,WPA2,-74,6,Ubiquiti,Unidentified,14.643018,121.06091,,
4/24/2018 12:02,02:56.8,02:9f:c2:3d:d6:40,xNonex,WPA2,-76,6,None,Unidentified,14.642988,121.060895,,
4/24/2018 12:03,03:15.4,fc:3f:db:e3:91:88,DIRECT-87-HP DeskJet 4530 series,WPA2,-86,6,HewlettP,Not an AP,14.642917,121.060893,,
4/24/2018 12:02,02:55.2,f2:9f:c2:3d:d6:40,SWS Guest,WPA2,-72,6,None,Unidentified,14.643003,121.060903,,
4/24/2018 12:02,02:54.8,4c:81:20:f3:29:df,Tereso,WPA2/WPA,-91,5,TaicangT,Unidentified,14.643003,121.060903,,
4/24/2018 12:03,03:06.2,50:9f:27:0c:3f:4c,Rhomer,WPA2/WPA,-90,1,HuaweiTe,Unidentified,14.64295,121.060902,,
4/24/2018 12:03,03:07.3,cc:06:77:6f:1c:c8,PLDTHOMEFIBRf1cc8,WPA2/WPA,-87,1,Fiberhom,Fiber,14.642945,121.060897,,
4/24/2018 12:03,03:09.1,a0:f3:c1:c1:01:72,RBGM Warehouse,WPA2,-87,3,Tp-LinkT,Unidentified,14.642938,121.060892,,
4/24/2018 12:03,03:11.0,ec:08:6b:bd:eb:72,RBGM ADMIN,WPA2,-93,4,Tp-LinkT,Unidentified,14.642935,121.060898,,
4/24/2018 12:03,03:25.2,28:ff:3e:3d:db:bf,WIFI_DBBF,WPA2/WPA,-87,1,Zte,Unidentified,14.642925,121.06083,,
4/24/2018 12:03,03:25.2,48:00:33:9d:41:ac,SKYbroadband41A9,WPA2,-94,1,Technico,Broadband,14.642925,121.06083,,
4/24/2018 12:04,04:44.0,08:10:73:56:2f:8f,secret,WPA2,-61,1,None,Unidentified,14.642933,121.06007,,
4/24/2018 12:04,04:45.1,e0:8e:3c:16:7c:fd,malingap,WPA2/WPA,-73,1,AztechEl,Unidentified,14.642933,121.060062,,
4/24/2018 12:04,04:05.7,48:f8:b3:0f:d8:65,ROSEY-PC_Network_1,WPA2,-84,1,Cisco-Li,Unidentified,14.642918,121.060373,,
4/24/2018 12:04,04:15.9,5c:f2:86:2b:0c:a3,Globe_LTE MIFI_0CA3,WPA2/WPA,-68,7,IeeeRegi,Hotspot,14.642928,121.060295,,
4/24/2018 12:24,24:39.4,70:5a:9e:41:50:5e,SKYbroadband505B,WPA2/WPA,-57,11,Technico,Broadband,14.643078,121.059835,,
4/24/2018 12:04,04:39.6,00:26:75:f6:e8:34,EDDED,WPA,-80,11,AztechEl,Unidentified,14.642928,121.060108,,
4/24/2018 12:05,05:22.7,b4:30:52:95:c9:25,reodicas,WPA2,-67,2,HuaweiTe,Unidentified,14.642963,121.059668,,
4/24/2018 12:24,24:29.9,a0:8c:fd:8e:8a:31,DIRECT-B1-HP DeskJet 3830 series,WPA2,-59,6,HewlettP,Not an AP,14.64302,121.05986,,
4/24/2018 12:05,05:30.5,58:70:c6:f5:c5:41,YICarCam_f5c541,WPA2,-66,7,Shanghai,Not an AP,14.642932,121.05959,,
4/24/2018 12:07,07:26.8,74:cc:39:c9:fc:d0,PLDTHOMEFIBR9fcd0,WPA2/WPA,-76,9,Fiberhom,Fiber,14.642818,121.058205,,
4/24/2018 12:05,05:17.1,2c:4d:54:20:49:f1,pids_Guest,WPA2,-89,10,AsustekC,Unidentified,14.64295,121.059737,,
4/24/2018 12:07,07:26.7,b0:4e:26:02:99:ac,Anonymous2,WPA2/WPA,-79,11,Tp-LinkT,Unidentified,14.642818,121.058205,,
4/24/2018 12:05,05:30.5,8c:18:d9:68:e0:2d,Mitsubishi Wireless TV 103,OPN,-79,6,Shenzhen,Not an AP,14.642932,121.05959,,
4/24/2018 12:25,25:09.9,74:cc:39:87:fa:78,NewPrivateNetwork_PLDT,WPA2,-88,9,Fiberhom,Fiber,14.64344,121.059767,,
4/24/2018 12:12,12:52.1,78:c1:a7:00:4a:18,ZTEH108N_04A18,WPA,-79,11,Zte,Broadband,14.642742,121.058022,,
4/24/2018 12:07,07:40.8,90:f6:52:45:2d:6a,TP-LINK,WPA2/WPA,-65,7,Tp-LinkT,Unidentified,14.642807,121.058055,,
4/24/2018 12:13,13:58.6,da:c4:6a:a1:dc:ec,Gracie,WPA2,-73,6,None,Unidentified,14.642777,121.058025,,
4/24/2018 12:06,06:22.9,00:23:cd:12:08:78,chazz infinity,WEP,-90,4,Tp-LinkT,Unidentified,14.642867,121.05891,,
4/24/2018 12:07,07:25.6,5c:e2:8c:38:a7:7f,kiram5thfloor,WPA2/WPA,-87,9,ZyxelCom,Unidentified,14.642818,121.058217,,
4/24/2018 12:13,13:25.1,5c:6a:80:25:8f:40,Chef mo`s Ribhouse,WPA2/WPA,-86,12,ZyxelCom,Unidentified,14.642782,121.058027,,
4/24/2018 12:14,14:50.4,4c:81:20:92:da:a2,PLDTHOMEDSL2DAA2,WPA2,-82,2,TaicangT,Broadband,14.642782,121.058028,,
4/24/2018 12:13,13:40.2,00:1f:fb:c5:d5:75,HomeBro_ULTERA,WPA2,-74,6,GreenPac,Mobile broadband,14.64278,121.058028,,
4/24/2018 12:07,07:12.8,a8:a6:68:e0:2d:23,ladiontrans,WPA2/WPA,-81,1,Zte,Unidentified,14.642787,121.058372,,
4/24/2018 12:13,13:49.6,5a:8b:f3:70:34:88,EEPPPI,WPA,-80,1,None,Unidentified,14.642783,121.058027,,
4/24/2018 12:12,12:52.8,78:c1:a7:04:20:54,INKFINITY,WPA,-81,11,Zte,Unidentified,14.642753,121.05802,,
4/24/2018 12:15,15:22.2,d4:40:f0:f6:ab:91,Studio 925,WPA2/WPA,-88,11,HuaweiTe,Unidentified,14.642775,121.058035,,
4/24/2018 12:07,07:37.5,bc:c0:0f:7b:d4:e0,FIBERHOME_bd4e0,WPA2/WPA,-82,4,Fiberhom,Fiber,14.642833,121.058083,,
4/24/2018 12:07,07:37.4,58:70:c6:f2:7e:cc,YICarCam_f27ecc,WPA2,-72,5,Shanghai,Not an AP,14.642833,121.058083,,
4/24/2018 12:07,07:21.4,b4:74:43:5d:21:2b,xNonex,WPA2,-87,6,SamsungE,Phone,14.642807,121.058258,,
4/24/2018 12:07,07:32.7,50:04:b8:2f:da:d2,Yangfi,WPA2,-83,1,HuaweiTe,Unidentified,14.642837,121.058138,,
4/24/2018 12:07,07:35.4,34:ce:00:d4:ef:a4,isa-camera-isc5_miapEFA4,WPA2,-89,2,XiaomiEl,Unidentified,14.642833,121.058112,,
4/24/2018 12:13,13:40.1,5a:c5:cb:32:c0:3b,theo dennz,OPN,-89,6,None,Unidentified,14.64278,121.058028,,
4/24/2018 12:08,08:27.0,fc:8b:97:35:61:8a,PLDTMyDSL,WPA2/WPA,-78,11,Shenzhen,Broadband,14.642222,121.058063,,
4/24/2018 12:11,11:41.4,a0:40:a0:59:9e:c5,CasaLucas_EXT,WPA2/WPA,-86,1,Netgear,Unidentified,14.642033,121.058073,,
4/24/2018 12:09,09:47.3,b0:48:7a:a3:bb:6e,CLEVELAND,WPA2,-74,1,Tp-LinkT,Unidentified,14.641357,121.05817,,
4/24/2018 12:08,08:39.3,b4:75:0e:30:d8:50,belkin.850,WPA2,-90,6,BelkinIn,Unidentified,14.642068,121.058083,,
4/24/2018 12:09,09:18.4,94:46:96:1d:42:0a,PLDTHOMEDSLJYJY0,WPA2/WPA,-68,7,Baudtec,Broadband,14.641672,121.058148,,
4/24/2018 12:11,11:51.5,f4:9e:ef:a0:88:7c,PLDTHOMEDSL_CasaPlatt,WPA2,-87,8,TaicangT,Broadband,14.642138,121.058052,,
4/24/2018 12:10,10:39.9,9e:ae:d3:99:e2:fb,DIRECT-D39962FB,WPA2,-70,11,None,Unidentified,14.641355,121.05809,,
4/24/2018 12:09,09:06.1,c4:e9:84:4f:51:c1,TP-LINK_51C1,WPA2,-88,11,Tp-LinkT,Unidentified,14.641798,121.058148,,
4/24/2018 12:10,10:01.2,cc:06:77:64:2e:60,xNonex,WPA2/WPA,-81,11,Fiberhom,Fiber,14.641207,121.05819,,
4/24/2018 12:11,11:22.8,fe:2d:5e:71:3e:d3,Smart Bro_713ED3,OPN,-82,1,None,Unidentified,14.64183,121.058088,,
4/24/2018 12:10,10:54.0,fc:b4:e6:a8:f4:83,SKYbroadband389B,WPA2/WPA,-76,6,AskeyCom,Broadband,14.641498,121.0581,,
4/24/2018 12:09,09:20.5,bc:c0:0f:2e:75:08,ManingningFibre,WPA2/WPA,-80,8,Fiberhom,Fiber,14.641642,121.05815,,
4/24/2018 12:10,10:22.3,48:7b:6b:f0:73:94,HUAWEI-n9RF,WPA2/WPA,-60,11,HuaweiTe,Unidentified,14.641185,121.058153,,
4/24/2018 12:09,09:09.4,70:4f:57:d0:f5:64,none,none,-92,1,none,Unidentified,14.641757,121.058148,,
4/24/2018 12:10,10:52.6,60:a4:d0:39:0d:14,bayanDSLWifi_362D,WPA2,-86,6,SamsungE,Phone,14.641487,121.058097,,
4/24/2018 12:09,09:19.5,00:18:25:03:54:94,PLDTSMART,WPA2/WPA,-84,8,Private,Unidentified,14.641652,121.058148,,
4/24/2018 12:09,09:19.6,00:18:25:03:54:90,Project 2 S1,WPA2,-83,8,Private,Unidentified,14.641652,121.058148,,
4/24/2018 12:10,10:55.1,cc:06:77:5d:ab:f0,Audipie,WPA2/WPA,-88,8,Fiberhom,Fiber,14.641508,121.058102,,
4/24/2018 12:09,09:21.0,00:18:25:03:54:91,PLDT Smart WiFi Zone,OPN,-86,8,Private,Unidentified,14.641642,121.05815,,
4/24/2018 12:09,09:21.7,c8:d7:19:04:57:2b,Uhmest,WPA2,-86,9,Cisco-Li,Unidentified,14.641633,121.05815,,
4/24/2018 12:09,09:22.9,1c:74:0d:1a:71:b8,PLDTHOMEDSLNACXY,WPA2/WPA,-89,10,ZyxelCom,Broadband,14.641623,121.05815,,
4/24/2018 12:09,09:24.0,50:64:2b:4d:5e:40,Aquino_CCTV,WPA2/WPA,-92,11,XiaomiEl,Unidentified,14.641613,121.058148,,
4/24/2018 12:09,09:26.4,0e:02:8e:96:87:a8,Fort Maningning Orbi,WPA2,-87,13,None,Unidentified,14.64158,121.058152,,
4/24/2018 12:09,09:26.5,12:02:8e:96:87:a8,xNonex,WPA2,-90,13,None,Unidentified,14.64158,121.058152,,
4/24/2018 12:09,09:27.5,16:02:8e:96:87:a8,xNonex,WPA2,-92,13,None,Unidentified,14.641573,121.058153,,
4/24/2018 12:09,09:29.4,90:61:0c:3a:64:9e,PLDTHOMEDSL25758,WPA2/WPA,-87,1,FidaInte,Broadband,14.641557,121.058153,,
4/24/2018 12:09,09:32.4,e0:8e:3c:1c:2c:e7,lolagerman,WPA,-85,1,AztechEl,Unidentified,14.641528,121.058148,,
4/24/2018 12:09,09:29.2,00:1f:fb:91:6c:79,HomeBro_ULTERA,WPA2,-92,1,GreenPac,Mobile broadband,14.641563,121.058153,,
4/24/2018 12:09,09:37.3,bc:66:41:80:a6:58,CrisConverge,WPA2,-85,6,IeeeRegi,Unidentified,14.641468,121.058153,,
4/24/2018 12:10,10:03.0,00:26:75:dd:21:34,Aztech5018_D2137,WPA,-70,11,AztechEl,Unidentified,14.641187,121.05819,,
4/24/2018 12:10,10:01.8,cc:06:77:64:2e:61,xNonex,WPA2,-80,11,Fiberhom,Fiber,14.641198,121.058188,,
4/24/2018 12:09,09:48.8,e8:9e:b4:e4:fc:e3,PS4-E9B3740E4E0B,WPA2,-90,2,HonHaiPr,Unidentified,14.641345,121.058172,,
4/24/2018 12:10,10:19.0,c8:3a:35:30:f7:50,NOTYOURwifi,WPA2/WPA,-81,10,TendaTec,Unidentified,14.641145,121.058162,,
4/24/2018 12:10,10:05.2,90:61:0c:3a:33:e7,PLDTHOMEDSL13287,WPA2/WPA,-89,1,FidaInte,Broadband,14.641167,121.05819,,
4/24/2018 12:10,10:07.4,36:69:87:ab:f1:c3,Artemis,WPA2/WPA,-58,1,None,Unidentified,14.641135,121.05819,,
4/24/2018 12:10,10:45.6,00:13:33:fc:86:38,PLDTHOMEDSL,WPA2/WPA,-89,1,Baudtec,Broadband,14.641412,121.058092,,
4/24/2018 12:10,10:52.5,f0:98:38:9f:c9:48,War-room2,WPA2/WPA,-78,6,HuaweiTe,Unidentified,14.641487,121.058097,,
4/24/2018 12:10,10:52.5,34:ce:00:59:fe:2d,2nd floor,WPA2/WPA,-74,6,XiaomiEl,Unidentified,14.641487,121.058097,,
4/24/2018 12:10,10:54.2,94:46:96:14:b6:f9,PLDTHOMEDSL_ACRUZ,WPA2/WPA,-86,7,Baudtec,Broadband,14.641498,121.0581,,
4/24/2018 12:11,11:41.4,34:bf:90:38:bb:58,PLDTFIBR_38bb58,WPA,-88,1,Fiberhom,Fiber,14.642033,121.058073,,
4/24/2018 12:12,12:11.6,8c:34:fd:60:91:26,Taekwando,WPA2,-67,9,HuaweiTe,Unidentified,14.642333,121.05804,,
4/24/2018 12:16,16:52.2,54:27:58:e7:2f:c0,****,WPA2,-68,6,Motorola,Unidentified,14.643283,121.057885,,
4/24/2018 12:12,12:19.3,8c:79:67:b5:1e:59,KamiVideo,WPA2/WPA,-83,2,Zte,Unidentified,14.642422,121.05805,,
