Last Updt,Last Time,MAC,SSID,Encryption,Channel,Latitude,Longitude
2017-10-26 14:00:00,2017-10-26 14:00:00,08:10:74:dc:25:d8,dd-wrt,wpa,6,14.64684772,121.06270599
2017-06-09 13:00:00,2017-06-09 13:00:00,0e:41:58:01:1d:a3,5GB/s-3,wpa2,11,14.64671421,121.05799103
2017-07-15 09:00:00,2017-07-15 09:00:00,00:86:11:08:13:9e,Zara,wpa2,6,14.64665031,121.05935669
2017-07-29 21:00:00,2017-07-29 21:00:00,64:a5:c3:6d:7d:94,solar_wifi,wpa2,6,14.64678574,121.05815125
2017-07-29 21:00:00,2017-07-29 21:00:00,20:aa:4b:86:dd:d8,arkitek 2.4,wpa2,9,14.647542,121.05751801
2017-03-16 16:00:00,2017-03-16 16:00:00,60:af:6d:7b:91:05,zzz,wpa2,6,14.65135765,121.0521698
2017-05-07 13:00:00,2017-05-07 13:00:00,00:26:75:9a:a4:47,Virus 2.0,wpa2,11,14.649086,121.06382751
2017-05-07 13:00:00,2017-05-07 13:00:00,00:26:75:b7:bf:9b,janikielb,wpa2,9,14.64907551,121.06365204
2017-10-26 14:00:00,2017-10-26 14:00:00,00:26:75:ac:28:f2,RECYCLER,wpa2,9,14.64628601,121.06262207
2017-06-09 13:00:00,2017-06-09 13:00:00,00:26:75:72:22:65,Tantoco Network,wpa,1,14.65066051,121.0573349
2017-06-09 13:00:00,2017-06-09 13:00:00,00:26:75:f7:27:a0,panuncialman,wpa,9,14.64659786,121.05938721
2017-05-07 13:00:00,2017-05-07 13:00:00,00:26:75:f4:86:59,theRICHkids,wpa2,4,14.64694786,121.06192017
2017-05-07 13:00:00,2017-05-07 13:00:00,00:26:75:e3:cb:e3,bayanDSLWiFi_CBE3,wpa2,10,14.64929771,121.06445312
2017-03-21 06:00:00,2017-03-21 06:00:00,24:00:ba:eb:cc:01,HUAWEI-E5330-CC01,wpa2,5,14.65128899,121.06232452
2017-01-29 18:00:00,2017-01-29 18:00:00,24:db:ac:2e:07:63,Smart,wpa2,6,14.64804363,121.06221008
2017-01-06 00:00:00,2016-09-08 03:00:00,24:09:95:07:ea:70,HUAWEI-E8231-ea70,wpa2,11,14.64891052,121.05722046
2017-07-15 09:00:00,2017-07-15 09:00:00,00:b0:c0:02:77:50,DV1KIS Wireless,wpa2,11,14.64643574,121.05965424
2017-05-07 13:00:00,2017-05-07 13:00:00,00:26:b4:cb:51:eb,SYNC_YU9C02XQ,wpa2,1,14.64761162,121.06361389
2017-07-15 09:00:00,2017-07-15 09:00:00,00:e6:66:57:1f:d7,BBVM-amJ1cmFnYXkxMjM0,unknown,6,14.64592934,121.06297302
2017-03-15 17:00:00,2017-03-15 17:00:00,00:26:b4:86:5d:60,SYNC_XT8A6ZZ4,wpa2,1,14.65086746,121.06052399
2017-07-29 21:00:00,2017-07-29 21:00:00,34:8a:7b:2e:9c:f2,Keecomatsing,wpa2,6,14.64621449,121.06016541
2017-07-29 21:00:00,2017-07-29 21:00:00,2c:30:33:e6:a4:79,myCure,wpa2,153,14.64603996,121.06027222
2017-07-29 21:00:00,2017-07-29 21:00:00,2c:30:33:e6:a4:7a,myCure,wpa2,8,14.64672089,121.06018829
2017-02-22 23:00:00,2017-02-22 23:00:00,2e:1f:23:48:b5:72,twinnie,wpa2,11,14.64751434,121.06282043
2017-10-26 14:00:00,2017-10-26 14:00:00,2c:5d:93:1a:b2:38,DILNET-WIFI,unknown,1,14.64750671,121.06264496
2017-05-07 13:00:00,2017-05-07 13:00:00,2c:5d:93:1a:b5:28,DILNET-WIFI,unknown,1,14.64778709,121.06240845
2017-05-07 13:00:00,2017-05-07 13:00:00,2c:5d:93:1a:b5:58,DILNET-WIFI,unknown,11,14.64794445,121.06231689
2017-03-21 06:00:00,2017-03-21 06:00:00,00:27:15:84:73:1e,BRhd-cnlhbmpheQ,unknown,6,14.65026093,121.06229401
2017-06-09 13:00:00,2017-06-09 13:00:00,00:27:22:74:5e:2c,CHE_FLCD_LINK,wpa2,8,14.64646816,121.06364441
2017-01-29 18:00:00,2017-01-29 18:00:00,32:41:7f:e1:c4:bd,jonathan's iPhone,wpa2,11,14.64760303,121.05805206
2017-05-07 13:00:00,2017-05-07 13:00:00,2c:26:c5:16:92:74,Globe,wpa,2,14.64902782,121.06338501
2017-09-21 13:00:00,2017-09-21 13:00:00,08:17:12:00:0a:27,12-EVOLUTION PREPAID HOT SPOT,unknown,13,14.6472435,121.06383514
2017-09-21 13:00:00,2017-09-21 13:00:00,08:17:12:00:0c:07,0-EVOLUTION PREPAID HOT SPOT,unknown,13,14.64729404,121.06381989
2017-07-15 09:00:00,2017-07-15 09:00:00,34:bf:90:39:95:78,PLDTHOMEFIBR578,wpa,11,14.64659119,121.05928802
2017-05-07 13:00:00,2017-05-07 13:00:00,36:69:87:10:45:04,The One WiFi to Rule Them All,wpa2,6,14.64775944,121.06388092
2017-03-26 15:00:00,2017-03-26 15:00:00,02:08:22:70:26:cd,BcFS-QGNoZXJ5bmVsQA,wep,1,14.64731026,121.06252289
2017-09-21 13:00:00,2017-09-21 13:00:00,02:1a:11:f3:e0:df,bayantel68676766666,wpa2,6,14.64775372,121.06428528
2017-03-03 15:00:00,2017-03-03 15:00:00,00:90:a9:10:89:7d,SunkenGalleon5,wpa2,36,14.64640236,121.05886841
2017-07-29 21:00:00,2017-07-29 21:00:00,00:90:a9:0e:55:0b,CallaoMan,wpa2,6,14.64661503,121.05911255
2017-03-03 15:00:00,2017-03-03 15:00:00,00:9a:cd:bf:f0:18,kittykhates,wpa2,9,14.64744091,121.06411743
2017-06-09 13:00:00,2017-06-09 13:00:00,2e:d7:46:8a:4b:53,Karlos?s iPhone,wpa2,6,14.64648724,121.05847931
2017-09-21 13:00:00,2017-09-21 13:00:00,0c:37:dc:23:02:80,Voodoo,wep,6,14.64732075,121.06375885
2017-03-03 15:00:00,2017-03-03 15:00:00,24:1f:a0:5d:38:2b,Find your own wifi,wpa2,9,14.64678955,121.06079102
2017-05-07 13:00:00,2017-05-07 13:00:00,24:00:ba:25:39:21,HUAWEI-E5330-3921,wpa2,4,14.64956474,121.06436157
2017-09-06 13:00:00,2017-01-29 18:00:00,08:fd:0e:e2:e1:69,AndroidAP,wpa2,11,14.64998055,121.05940247
2017-05-07 13:00:00,2017-05-07 13:00:00,0c:37:dc:4b:fc:91,globeyeah,wpa2,6,14.64912128,121.06370544
2017-07-29 21:00:00,2017-07-29 21:00:00,0c:f4:d5:55:99:28,Hiei@Wifi,wpa2,11,14.64661407,121.05893707
2017-03-24 12:00:00,2017-03-24 12:00:00,1c:8e:5c:40:0a:95,B593_00A95,wpa2,9,14.65114307,121.06349945
2017-07-29 21:00:00,2017-07-29 21:00:00,00:26:75:b7:4c:fa,NailTreats Hand&footspa,wpa2,10,14.64610291,121.06018829
2017-05-07 13:00:00,2017-05-07 13:00:00,00:26:75:ab:9f:36,virus ,wpa2,11,14.64938259,121.06232452
2017-10-26 14:00:00,2017-10-26 14:00:00,00:26:75:9a:c4:2c,PLDTHomeDSL,wpa2,1,14.64608288,121.06298828
2018-02-16 10:00:00,2018-02-16 10:00:00,00:26:75:ca:b5:f0,globe,wpa,11,14.64571667,121.06066132
2017-05-07 13:00:00,2017-05-07 13:00:00,1c:af:f7:40:76:5e,Disabled,wpa2,1,14.64904404,121.06346893
2017-03-11 14:00:00,2017-03-11 14:00:00,0a:a6:f7:4d:72:68,MIS-2G,wpa2,1,14.65109921,121.05908203
2017-03-11 14:00:00,2017-03-11 14:00:00,0a:a6:f7:4d:72:6f,PHIVOLCS-2G,wpa2,1,14.65108109,121.05905151
2017-05-07 13:00:00,2017-05-07 13:00:00,0a:a6:f7:4e:72:68,PHIVOLCS-5G,wpa2,40,14.6513052,121.05908966
2017-05-07 13:00:00,2017-05-07 13:00:00,0a:a6:f7:4e:72:6d,OD-5G,wpa2,40,14.65126133,121.05909729
2017-05-07 13:00:00,2017-05-07 13:00:00,0e:19:be:80:83:ac,wifi ng ina mo rin!,wpa2,6,14.64980316,121.06229401
2017-05-07 13:00:00,2017-05-07 13:00:00,16:36:c6:93:aa:9d,BC4b-RCBIIEUgUiBMIOKdpPCfkpU,wep,6,14.64775944,121.06388092
2017-06-09 13:00:00,2017-06-09 13:00:00,24:df:6a:24:79:a1,RAWRRR FACTOR,wpa2,11,14.64633274,121.05922699
2017-05-07 13:00:00,2017-03-15 17:00:00,24:df:6a:d2:ab:1a,Finding Dory,wpa2,11,14.65076637,121.06173706
2017-03-22 05:00:00,2017-03-22 05:00:00,0e:bd:51:bd:86:0f,sophia,wpa2,1,14.65135479,121.06217194
2017-03-03 12:00:00,2017-03-03 12:00:00,24:a4:3c:94:ea:fe,TVE CCTV,wpa2,36,14.64651871,121.05875397
2017-03-03 15:00:00,2017-03-03 15:00:00,14:1f:78:e7:9d:95,no wifi,wpa2,1,14.64642429,121.05870056
2017-04-04 12:00:00,2017-04-04 12:00:00,24:df:6a:6d:25:fe,xhanneley20,wpa2,11,14.64655972,121.05893707
2017-03-03 12:00:00,2017-03-03 12:00:00,14:32:d1:d0:1a:d6,BGNN-c2FMdGlr8J+Ymw,unknown,1,14.64664555,121.05915833
2017-06-09 13:00:00,2017-06-09 13:00:00,1e:74:0d:02:3c:c8,PLDTMyDSLBizADMIN,wpa2,1,14.64669228,121.05813599
2017-07-29 21:00:00,2017-07-29 21:00:00,0c:f4:d5:15:99:2c,#SmartWifi @StrEATMag,unknown,124,14.64647388,121.05867004
2017-07-29 21:00:00,2017-07-29 21:00:00,18:89:5b:aa:8e:9e,Bili ka wifi mo,wpa2,2,14.64665985,121.0585022
2017-05-07 13:00:00,2017-05-07 13:00:00,18:a6:f7:df:72:6f,GDAPD-5G,wpa2,40,14.65125751,121.05910492
2017-06-09 13:00:00,2017-06-09 13:00:00,0a:a6:f7:c1:73:e1,GGRDD-2G,wpa2,6,14.65130997,121.05902863
2017-06-09 13:00:00,2017-06-09 13:00:00,0a:a6:f7:c2:73:e0,SOEPD-5G,wpa2,44,14.6512394,121.05905914
2017-06-09 13:00:00,2017-06-09 13:00:00,08:95:2a:5e:27:04,SKYbroadbandD2D3,wpa2,1,14.6511879,121.05716705
2017-05-07 13:00:00,2017-05-07 13:00:00,0a:a6:f7:4e:72:6c,SOEPD-5G,wpa2,40,14.65129852,121.05908966
2013-06-21 12:00:00,2013-06-21 14:00:00,62:b3:95:81:85:6f,Abi Brabante,wpa2,1,14.64510918,121.06089783
2013-11-30 07:00:00,2013-11-30 09:00:00,62:b3:95:87:a1:7c,KATHY i5,wpa2,1,14.64442921,121.0610199
2016-02-27 15:00:00,2016-02-27 15:00:00,60:e3:27:6c:45:55,Malto Domain_EXT,wpa2,7,14.64601517,121.0610733
2013-03-11 22:00:00,2013-03-12 00:00:00,58:6d:8f:08:98:0b,ZAGALA,wpa2,6,14.64508152,121.05726624
2015-07-26 08:00:00,2015-01-22 04:00:00,60:e7:01:dc:82:48,Pooh,wpa2,11,14.64690018,121.05782318
2015-08-12 15:00:00,2015-08-12 15:00:00,e8:cd:2d:0f:db:a9,abcdef,wpa2,2,14.64690971,121.05964661
2015-07-26 08:00:00,2015-02-16 14:00:00,e8:cd:2d:82:d2:23,HUAWEI-E5220-d223,wpa2,6,14.64657307,121.05890656
2013-02-10 05:00:00,2013-02-10 07:00:00,8a:ef:52:bf:dc:08,bertsss_cs16,none,1,14.64544773,121.06104279
2013-11-30 07:00:00,2013-11-30 09:00:00,50:9f:27:47:77:3e,robin,wpa2,6,14.64536381,121.06072998
2015-07-26 08:00:00,2015-02-16 14:00:00,50:9f:27:47:8a:9f,HUAWEI-E5220-8a9f,wpa2,11,14.64677525,121.05998993
2016-12-06 15:00:00,2016-12-06 15:00:00,6a:14:01:3b:f8:6c,DIRECT-St-BRAVIA,wpa2,11,14.64494514,121.06095123
2013-03-15 00:00:00,2013-03-15 02:00:00,54:a5:1b:d6:13:f9,GavinJim Pocket Wifi,wpa,11,14.64601803,121.06044769
2013-03-20 12:00:00,2013-03-20 14:00:00,54:9b:12:de:81:fd,Wifi,wpa2,6,14.64678097,121.05939484
2015-07-26 08:00:00,2015-02-16 14:00:00,8e:77:16:25:df:0f,OMEGA HD 2.0,wpa2,1,14.64692211,121.05965424
2016-12-06 15:00:00,2016-12-06 15:00:00,8e:79:67:81:3d:20,Smart Bro_813D20,wep,1,14.64432526,121.06099701
2016-06-05 00:00:00,2016-06-05 00:00:00,8e:79:67:4f:26:e2,SUPERSTAR,wpa2,1,14.64681625,121.06010437
2016-09-08 03:00:00,2016-09-08 03:00:00,8e:79:67:71:b8:3c,Silver,wpa2,13,14.6467886,121.06014252
2013-11-30 07:00:00,2013-11-30 09:00:00,54:04:a6:e9:8d:96,ASUS,none,13,14.642519,121.06027222
2013-09-25 01:00:00,2013-09-25 03:00:00,f8:01:13:80:23:00,kukai,wpa2,11,14.64688015,121.05815887
2015-07-26 08:00:00,2014-08-05 14:00:00,6c:8b:2f:5d:3b:a5,3Argonauts,wpa2,6,14.64674854,121.05764771
2017-07-29 21:00:00,2017-07-29 21:00:00,90:e6:ba:85:bd:a6,survivor,wpa2,1,14.64489651,121.06082916
2016-06-05 00:00:00,2016-06-05 00:00:00,84:db:ac:39:c6:43,HUAWEI-E5330-C643,wpa2,2,14.64665127,121.05908203
2015-08-12 15:00:00,2015-08-12 15:00:00,f4:3e:61:20:21:83,ANJO,wpa,6,14.64611721,121.06035614
2016-06-05 00:00:00,2016-06-05 00:00:00,b4:52:7e:85:5c:b9,The Bishop Red,wpa2,1,14.64650345,121.05912781
2013-05-06 15:00:00,2013-05-06 17:00:00,b4:b3:62:5e:15:f0,WiFi ,wpa,1,14.64714432,121.06052399
2016-02-27 15:00:00,2016-02-27 15:00:00,b4:b3:62:5e:ac:a7,jocon,wpa,10,14.64681816,121.05753326
2016-12-06 15:00:00,2016-12-06 15:00:00,b0:b2:dc:46:0e:60,PLDTMyDSL,wpa2,11,14.64279652,121.05893707
2013-06-21 12:00:00,2013-06-21 14:00:00,b4:98:42:e3:35:86,Smart Bro_E33586,wpa2,11,14.64699936,121.05780792
2016-12-06 15:00:00,2016-12-06 15:00:00,ea:08:8b:58:93:f5,I Like Warm Hugs,wpa2,6,14.64436817,121.06099701
2015-08-12 15:00:00,2015-08-12 15:00:00,ea:f6:50:31:b8:32,iPad (2),wpa2,1,14.64672375,121.05944824
2013-07-25 16:00:00,2013-07-25 18:00:00,f2:84:c9:d2:cf:a1,uFi_D2CFA1,wpa2,6,14.64613628,121.06073761
2013-03-11 22:00:00,2013-03-12 00:00:00,f2:d1:a9:a0:cf:81,Benskie,wpa2,2,14.64610767,121.06015015
2013-05-06 15:00:00,2013-05-06 17:00:00,f6:f1:5a:b7:ef:51,eilene?s iPhone,wpa2,1,14.64670372,121.05830383
2013-03-15 00:00:00,2013-03-15 02:00:00,ae:fa:ba:65:51:38,Puey's Ipad,wpa2,1,14.64558601,121.05906677
2016-02-27 15:00:00,2016-02-27 15:00:00,f8:01:13:07:99:a1,pixeemje,wpa2,7,14.6460638,121.06124115
2015-07-26 08:00:00,2015-07-26 08:00:00,ae:fa:ba:4f:22:3c,Camille Quintos' iPad,wpa2,1,14.64686012,121.06085968
2017-07-29 21:00:00,2017-07-29 21:00:00,f0:d1:a9:11:39:1c,Jomel's Wi-Fi Network,wpa2,11,14.64518452,121.06100464
2015-07-26 08:00:00,2014-08-05 14:00:00,f4:3e:61:20:13:e9,telcute,wpa2,6,14.64540482,121.06103516
2013-08-31 23:00:00,2013-09-01 01:00:00,b0:b2:dc:45:bf:68,PLDTMyDSL,wpa2,11,14.64709282,121.05760193
2013-12-09 15:00:00,2013-12-09 17:00:00,b0:b2:dc:47:01:b8,PLDTMyDSL,wpa2,11,14.64506054,121.0610733
2015-07-26 08:00:00,2015-02-16 14:00:00,a8:a6:68:2f:87:94,bangkok,wpa2,11,14.64628792,121.05879211
2015-07-26 08:00:00,2015-07-26 08:00:00,ba:09:8a:e4:26:cb,iPhone,wpa2,1,14.64690495,121.06057739
2015-07-26 08:00:00,2015-02-16 14:00:00,ba:78:2e:ae:02:eb,Hexer,wpa2,1,14.64696121,121.05964661
2013-03-11 22:00:00,2013-03-12 00:00:00,ac:81:12:af:34:95,NailSpa&Co.,wpa,11,14.64279461,121.05934906
2015-07-26 08:00:00,2015-02-16 14:00:00,aa:a6:68:28:87:8a,N,wpa2,6,14.64305782,121.06113434
2013-04-14 12:00:00,2013-04-14 14:00:00,b4:b3:62:5e:07:1c,AlexisNicole,wpa2,1,14.64403915,121.06112671
2016-06-05 00:00:00,2016-06-05 00:00:00,a4:7e:39:ad:f2:40,Low Signal,wpa2,7,14.64688778,121.05783844
2015-07-26 08:00:00,2015-02-16 14:00:00,b0:d0:9c:1e:f3:33,monoVirus,wpa2,6,14.64475632,121.05833435
2016-12-06 15:00:00,2016-12-06 15:00:00,f4:cf:e2:1f:f0:00,BYOD@Bayan,unknown,1,14.64294624,121.06066132
2015-07-26 08:00:00,2015-07-26 08:00:00,f6:f4:6f:01:02:c4,Jenny's iPhone,wpa2,1,14.64688873,121.06003571
2013-04-19 14:00:00,2013-04-19 16:00:00,b0:b2:dc:80:6f:74,PLDTMyDSLAlex,wpa2,11,14.6458168,121.06130981
2015-07-26 08:00:00,2015-07-26 08:00:00,b0:48:7a:bf:b9:86,Fashion Passion,wpa2,10,14.64651775,121.0592804
2013-08-10 08:00:00,2013-08-10 10:00:00,b2:0e:e2:14:5c:81,Free Public WiFi,none,11,14.64615059,121.06127167
2015-08-08 17:00:00,2015-08-08 17:00:00,b2:5b:67:16:10:11,HUAWEI-E5372-1010,wpa2,1,14.64678574,121.06130219
2013-06-21 12:00:00,2013-06-21 14:00:00,ee:35:86:81:c8:20,Chay's iPhone,wpa2,3,14.64679718,121.05821228
2016-02-27 15:00:00,2016-02-27 15:00:00,aa:a6:68:c0:4b:2b,Smart Bro_C04B2B,wpa2,6,14.6460638,121.06124115
2015-08-12 15:00:00,2015-08-12 15:00:00,aa:a6:68:c0:62:2c,PLDTWIFI_SMART,wpa2,1,14.64720535,121.06123352
2015-07-26 08:00:00,2015-01-22 04:00:00,f0:25:b7:4e:69:04,Jet Note 3,wpa2,6,14.64443207,121.06021118
2015-08-08 17:00:00,2015-08-08 17:00:00,f0:25:b7:c7:72:df,Ihsan S5,wpa2,6,14.64679813,121.05817413
2015-07-26 08:00:00,2015-02-16 14:00:00,b4:30:52:5a:ce:ea,Isabelle,wpa2,4,14.64663792,121.06026459
2016-06-05 00:00:00,2016-06-05 00:00:00,ee:1d:7f:a1:12:c4,Du30 LTE,wpa2,6,14.64723969,121.05740356
2016-06-05 00:00:00,2016-06-05 00:00:00,b6:8b:19:15:06:3d,Michaeliphone6s,wpa2,1,14.64680195,121.05970764
2013-04-19 14:00:00,2013-04-19 16:00:00,b6:94:26:da:dc:b1,Thomas Ang?s iPhone,wpa2,1,14.64640427,121.05901337
2016-06-05 00:00:00,2016-06-05 00:00:00,b6:75:0e:48:a9:a8,Linksys06371-guest,unknown,10,14.64680958,121.05796814
2015-07-26 08:00:00,2014-08-17 14:00:00,f0:72:8c:ee:35:8d,Jesus,wpa2,6,14.6455183,121.06097412
2016-12-06 15:00:00,2016-12-06 15:00:00,f0:79:59:2a:26:e0,Crazy,wpa2,6,14.6453104,121.06092834
2013-09-25 01:00:00,2013-09-25 03:00:00,f8:01:13:7f:b6:3f,wenagbet,wpa2,6,14.6431675,121.05793762
2013-03-24 10:00:00,2013-03-24 12:00:00,f6:94:0e:3b:2c:fa,Free Public WiFi,none,11,14.64130211,121.06122589
2015-07-26 08:00:00,2015-01-05 05:00:00,aa:a6:68:51:8e:34,Team s plus,wpa2,6,14.64690685,121.05781555
2015-09-16 17:00:00,2015-09-16 17:00:00,aa:a6:68:7a:44:86,SKYLINE PENION,wpa2,13,14.64653492,121.05873871
2015-07-26 08:00:00,2015-02-16 14:00:00,aa:a6:68:74:e3:48,kalBro_HandsOff,wpa2,1,14.64656544,121.05830383
2015-08-01 05:00:00,2015-08-01 05:00:00,aa:a6:68:74:ed:10,Khrysteen,wpa2,1,14.64679146,121.0575943
2016-12-06 15:00:00,2016-12-06 15:00:00,aa:a6:68:2d:0d:19,Smart Bro_2D0D19,wpa2,1,14.64705849,121.06082153
2015-07-26 08:00:00,2015-02-16 14:00:00,aa:a6:68:2d:0e:7f,nathan08,wpa2,13,14.64680958,121.06040955
2015-07-26 08:00:00,2015-02-16 14:00:00,aa:a6:68:2d:20:b7,VTRACK SMART,wpa2,5,14.64645481,121.05833435
2015-09-16 17:00:00,2015-09-16 17:00:00,aa:a6:68:2f:9c:44,Smart Bro_2F9C44,wpa2,6,14.64351082,121.05979156
2016-12-06 15:00:00,2016-12-06 15:00:00,aa:a6:68:b4:7f:d3,RIA.LORAINE,wpa2,1,14.6428318,121.05917358
2013-10-30 11:00:00,2013-10-30 13:00:00,fc:8b:97:27:79:91,PLDTMyDSL,wpa2,11,14.64100552,121.05937958
2015-07-26 08:00:00,2015-07-26 08:00:00,fc:8b:97:38:ab:3a,PLDTMyDSL,wpa2,11,14.64639187,121.06007385
2013-03-11 22:00:00,2013-03-12 00:00:00,fc:c8:97:68:c9:f9,bayanDSL,wpa,1,14.64214706,121.05834961
2013-03-11 22:00:00,2013-03-12 00:00:00,fc:c8:97:68:da:3c,MidnightOwl,wpa,1,14.64279842,121.05809021
2016-02-27 15:00:00,2016-02-27 15:00:00,fc:b4:e6:4a:e2:16,Do You Believe? ,wpa2,1,14.64595699,121.05751801
2013-03-11 22:00:00,2013-03-12 00:00:00,f4:c7:14:8a:ef:68,Tattoo,wpa,1,14.64284611,121.05953217
2015-07-26 08:00:00,2014-05-09 13:00:00,b0:b2:dc:ab:2b:bc,PLDTMyDSLSENDGHdsl,wpa2,11,14.64679241,121.06087494
2013-10-02 04:00:00,2013-10-02 06:00:00,b0:b2:dc:74:04:f0,PLDTMyDSLFlowersOfMay,wpa2,11,14.64547634,121.05967712
2015-08-12 15:00:00,2015-08-12 15:00:00,f4:dc:f9:32:24:28,markat052109,wpa2,9,14.6467123,121.06129456
2013-11-30 07:00:00,2013-11-30 09:00:00,f4:ec:38:a4:66:84,GDELVALLE-HP_Network,wpa2,1,14.64168262,121.0605011
2016-12-06 15:00:00,2016-12-06 15:00:00,f4:cf:e2:1f:f0:01,WiFi@Bayan,wpa2,1,14.64294624,121.06066132
2016-12-06 15:00:00,2016-12-06 15:00:00,f4:cf:e2:1f:f0:02,Guest@Bayan,unknown,1,14.64294624,121.06066132
2016-12-06 15:00:00,2016-12-06 15:00:00,ec:8a:4c:94:b2:01,Angus Tapa,wpa2,1,14.64267826,121.05722809
2015-07-26 08:00:00,2015-07-26 08:00:00,e8:cd:2d:7e:f5:be,french fries,wpa2,6,14.6467762,121.05784607
2013-06-21 12:00:00,2013-06-21 14:00:00,be:92:6b:51:31:63,iPad,wpa2,1,14.64530563,121.06109619
2015-08-12 15:00:00,2015-08-12 15:00:00,f4:9f:f3:94:ee:ff,JMRB,wpa2,1,14.64668369,121.06030273
2015-07-26 08:00:00,2015-07-26 08:00:00,ac:81:12:de:bf:c5,Frappy,wpa,1,14.64712048,121.05750275
2016-09-08 03:00:00,2016-09-08 03:00:00,ee:1d:7f:bd:82:63,IronMan,wpa2,1,14.6464262,121.05914307
2013-08-31 23:00:00,2013-09-01 01:00:00,f8:df:a8:30:75:75,ZNE,wpa2,6,14.64678574,121.05817413
2013-07-19 15:00:00,2013-07-19 17:00:00,f8:df:a8:32:74:11,uFi_327411,wpa2,6,14.64712906,121.06087494
2013-03-24 10:00:00,2013-03-24 12:00:00,bc:20:a4:1e:7b:1e,Asa ka may bayad to ok,wpa2,6,14.6449461,121.06089783
2015-07-26 08:00:00,2015-07-26 08:00:00,fc:8b:97:ec:20:0e,PLDTMyDSL,wpa2,11,14.64720249,121.0577774
2013-11-10 14:00:00,2013-11-10 16:00:00,fc:8b:97:27:70:72,PLDTMyDSL_inocencio,wpa2,5,14.64644241,121.0592041
2015-08-08 17:00:00,2015-08-08 17:00:00,e8:cd:2d:24:88:e2,CPJM,wpa2,7,14.64666367,121.05847168
2015-07-26 08:00:00,2015-01-22 04:00:00,e8:cd:2d:24:90:58,Garfie,wpa2,10,14.64652157,121.05882263
2015-07-26 08:00:00,2014-08-05 14:00:00,fc:c8:97:68:cd:9d,EUGENIAGIRLS,wpa2,1,14.6462574,121.0606308
2013-11-23 04:00:00,2013-11-23 06:00:00,bc:79:ad:a2:ee:83,do123,wpa2,6,14.64410973,121.06105042
2013-11-30 07:00:00,2013-11-30 09:00:00,fc:f5:28:3d:36:14,PLDTMyDSL,wpa2,11,14.6454258,121.06095886
2015-07-26 08:00:00,2015-02-16 14:00:00,fe:e9:98:ed:51:b2,iPhone,wpa2,1,14.64708328,121.05764008
2016-04-17 09:00:00,2016-04-17 09:00:00,bc:e6:3f:29:45:ca,B9im-anVua2F0aWdiYWsxNA,unknown,11,14.64712429,121.06134033
2017-07-29 21:00:00,2017-07-29 21:00:00,f4:9f:f3:62:40:e6,HUAWEI-E5373-40E6,wpa2,6,14.64541054,121.06096649
2015-07-26 08:00:00,2015-01-22 04:00:00,f4:6d:e2:e3:ea:40,uFi_E3EA40,wpa2,1,14.64533043,121.0608902
2015-07-26 08:00:00,2015-02-16 14:00:00,f0:7d:68:47:4c:1c,RTJ,wpa2,10,14.64576244,121.06134033
2017-12-02 08:00:00,2017-01-29 18:00:00,5c:f2:86:2b:8a:53,Globe_LTE MIFI_8A53,wpa2,8,14.64169598,121.0585022
2013-03-24 10:00:00,2013-03-24 12:00:00,f2:cb:a1:62:6b:0a,Xavier Ryan Singh?s iPhone,wpa2,1,14.64388657,121.06104279
2015-07-26 08:00:00,2014-09-01 20:00:00,f0:f0:02:69:92:46,PS3-7553371,wpa,11,14.64602661,121.0595932
2013-09-02 18:00:00,2013-09-02 20:00:00,f0:e7:7e:59:63:a0,AndroidAP5368,wpa2,6,14.64689636,121.06065369
2016-09-08 03:00:00,2016-09-08 03:00:00,f0:25:b7:ec:79:82,AndroidAP7982,wpa2,1,14.64653587,121.05841064
2017-07-29 21:00:00,2017-07-29 21:00:00,fa:8f:ca:39:ee:f0,None,unknown,1,14.64496422,121.06104279
2013-09-04 13:00:00,2013-09-04 15:00:00,f8:df:a8:30:78:58,MIAH,wpa2,6,14.64688587,121.05800629
2013-03-11 22:00:00,2013-03-12 00:00:00,f8:df:a8:30:81:3f,Sun Wi-Fi_30813F,none,1,14.64643288,121.05899811
2013-08-22 07:00:00,2013-08-22 08:00:00,f8:df:a8:36:9e:b0,BARBA,wpa2,6,14.64676189,121.06087494
2013-03-17 15:00:00,2013-03-17 17:00:00,f8:df:a8:36:ad:fc,Smart Bro_36ADFC,wpa2,11,14.64677048,121.05938721
2015-07-26 08:00:00,2015-07-26 08:00:00,f8:d1:11:4d:a2:5c,PICA,wpa2,6,14.64715099,121.05754852
2018-02-16 10:00:00,2018-02-16 10:00:00,74:a0:2f:fd:f2:c2,Guest@Bayan,unknown,6,14.64259911,121.06095886
2018-02-16 10:00:00,2018-02-16 10:00:00,88:3f:d3:06:67:e8,STATUS SALON,wpa2,11,14.64175224,121.06121826
2018-02-16 10:00:00,2018-02-16 10:00:00,e0:8e:3c:21:f6:a7,bayanDSLWIFI_F6A7,wpa2,1,14.64504051,121.06098175
2018-02-16 10:00:00,2018-02-16 10:00:00,e4:8d:8c:5a:8b:3b,GloboAsiatico,wpa2,6,14.64365292,121.06106567
2018-02-16 10:00:00,2018-02-16 10:00:00,f4:cf:e2:32:db:00,BYOD@Bayan,unknown,6,14.64295578,121.06110382
2018-02-16 10:00:00,2018-02-16 10:00:00,74:4a:a4:79:08:14,ILikeWarmHugs,wpa2,11,14.64401245,121.06112671
