GPS Time,Time,MAC,SSID,Encryption,RSSI,Channel,Manufacturer,AP Type,Latitude,Longitude,Box No.,Box Time,Box Speed,Box Traversal,Persistence,Dates Seen
2018-05-09 14:21:18,2018-05-08 11:27:44.121216,88:d2:74:86:ba:68,bayanDSLWIFI_BA68,WPA2/WPA,-75,10,Zte,Broadband,14.704247,121.099307,130,31,12.0951973964,2,5,"05/09/2018, "
2018-05-09 14:21:19,2018-05-08 11:27:44.785591,e0:8e:3c:22:60:6f,No internet connection,WPA2/WPA,-74,11,AztechEl,Unidentified,14.704282,121.099308,130,31,12.0951973964,2,2,"05/09/2018, "
2018-05-09 14:21:27,2018-05-08 11:27:52.464050,cc:06:77:e2:71:88,RavenHarley,WPA2/WPA,-71,1,Fiberhom,Fiber,14.704465,121.099385,130,31,12.0951973964,2,1,"05/09/2018, "
2018-05-08 14:27:22,2018-05-08 06:27:23.178243,40:a5:ef:62:12:92,BOGCEY 6,OPN,-83,6,Shenzhen,Unidentified,14.703853,121.094685,146,34,0.586215945787,1,4,"05/08/2018, "
2018-05-08 14:27:13,2018-05-08 06:27:13.715728,00:1a:ef:44:cf:4c,BOGCEY 2,OPN,-75,11,Loopcomm,Unidentified,14.703823,121.094683,146,34,0.586215945787,1,8,"05/08/2018, "
2018-05-08 14:27:19,2018-05-08 06:27:20.230714,00:1a:ef:46:ca:8c,BOGCEY,OPN,-64,1,Loopcomm,Unidentified,14.703832,121.094668,146,34,0.586215945787,1,7,"05/08/2018, "
2018-05-08 14:27:16,2018-05-08 06:27:16.705629,64:e5:99:6a:16:4c,JAMESJOSHUA,WPA2/WPA,-58,13,EfmNetwo,Unidentified,14.703823,121.094683,146,34,0.586215945787,1,2,"05/08/2018, "
2018-05-08 14:27:18,2018-05-08 06:27:19.256625,e0:8e:3c:2f:7b:09,bnr_213,WPA,-60,1,AztechEl,Unidentified,14.703842,121.094682,146,34,0.586215945787,1,1,"05/08/2018, "
2018-05-08 14:27:03,2018-05-08 06:27:03.709072,48:fd:8e:b8:75:70,HUAWEI-728j,WPA2/WPA,-54,4,HuaweiTe,Unidentified,14.703827,121.094707,146,34,0.586215945787,1,1,"05/08/2018, "
2018-05-08 14:27:22,2018-05-08 06:27:23.512084,38:d8:2f:2c:03:34,bayanDSLWiFi_0334,WPA2/WPA,-85,5,Zte,Broadband,14.703853,121.094685,146,34,0.586215945787,1,1,"05/08/2018, "
2018-05-08 14:25:50,2018-05-08 06:25:51.628737,c4:86:e9:ac:45:c9,B315_C45C9,WPA2/WPA,-56,1,HuaweiTe,Unidentified,14.703982,121.09563,148,72,13.0411915494,6,79,"05/08/2018, 05/09/2018, 05/10/2018, 04/30/2018, 05/08/2018, "
2018-05-08 14:25:48,2018-05-08 06:25:49.389257,00:16:b6:1a:09:c7,WALANG LIBRE!,WPA2,-84,11,Cisco-Li,Unidentified,14.703955,121.095663,148,72,13.0411915494,6,5,"05/08/2018, "
2018-05-08 14:25:48,2018-05-08 06:25:48.853136,9c:6f:52:35:0c:49,bayanDSLWIFI_0C49,WPA2/WPA,-86,11,Zte,Broadband,14.703955,121.095663,148,72,13.0411915494,6,4,"05/08/2018, "
2018-05-08 14:25:50,2018-05-08 06:25:51.379785,e4:77:23:a5:3e:80,Eugine,WPA2/WPA,-61,2,Zte,Unidentified,14.703982,121.09563,148,72,13.0411915494,6,12,"05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-08 15:30:48,2018-05-08 07:30:49.512395,9c:6f:52:35:0c:4f,bayanDSLWIFI_0C4F,WPA2/WPA,-71,1,Zte,Broadband,14.703983,121.095685,148,72,13.0411915494,6,31,"05/08/2018, 05/09/2018, 04/30/2018, 05/08/2018, 05/10/2018, "
2018-05-08 15:30:48,2018-05-08 07:30:49.589476,e0:8e:3c:20:0e:53,Puppet,WPA2/WPA,-79,1,AztechEl,Unidentified,14.703983,121.095685,148,72,13.0411915494,6,25,"05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-09 11:45:17,2018-05-08 09:22:16.142290,94:46:96:1f:93:75,I_am_a_Virus,WPA2/WPA,-67,2,Baudtec,Unidentified,14.7036,121.09565,148,72,13.0411915494,6,76,"05/09/2018, 05/10/2018, 05/08/2018, 05/09/2018, 04/30/2018, "
2018-05-08 14:25:42,2018-05-08 06:25:43.325588,88:d2:74:86:c1:0f,bayanDSLWIFI_C10F,WPA2/WPA,-44,9,Zte,Broadband,14.703857,121.09582,149,1245,13.2156448046,68,96,"05/08/2018, 05/09/2018, 05/10/2018, 04/30/2018, 05/08/2018, "
2018-05-08 14:25:42,2018-05-08 06:25:42.813578,d4:61:2e:17:95:58,PAKABITKANGWIFIMO,WPA2/WPA,-86,9,HuaweiTe,Unidentified,14.703857,121.09582,149,1245,13.2156448046,68,3,"05/08/2018, 05/10/2018, "
2018-05-08 16:10:30,2018-05-08 08:10:31.091512,b0:b2:dc:45:ef:7c,PLDTMyDSL,WPA2/WPA,-57,11,ZyxelCom,Broadband,14.703682,121.096062,149,1245,13.2156448046,68,73,"05/09/2018, 05/08/2018, 05/09/2018, 04/30/2018, "
2018-05-08 15:29:15,2018-05-08 07:29:16.253082,00:13:33:ff:79:4c,PLDTHOMEDSL,WPA2/WPA,-50,1,Baudtec,Broadband,14.703897,121.096112,149,1245,13.2156448046,68,171,"05/09/2018, 04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-08 14:57:55,2018-05-08 06:57:56.448875,28:ff:3e:3d:df:01,bayanDSLWIFI_DF01,WPA2/WPA,-74,1,Zte,Broadband,14.70381,121.096048,149,1245,13.2156448046,68,111,"05/08/2018, 05/09/2018, 05/10/2018, 04/30/2018, 05/08/2018, "
2018-05-08 15:49:47,2018-05-08 07:49:48.458201,d0:04:92:01:50:58,xNonex,WPA2/WPA,-49,1,Fiberhom,Fiber,14.703957,121.096257,149,1245,13.2156448046,68,185,"05/08/2018, 05/09/2018, 05/10/2018, 04/30/2018, 05/08/2018, "
2018-05-08 15:30:40,2018-05-08 07:30:40.806206,9c:6f:52:35:1a:0b,bayanDSLWIFI_1A0B,WPA2/WPA,-84,9,Zte,Broadband,14.703843,121.095825,149,1245,13.2156448046,68,3,"05/08/2018, "
2018-05-09 12:34:12,2018-05-08 10:11:11.031433,cc:06:77:b4:13:a8,Anonymous-Cloud1,WPA2/WPA,-80,5,Fiberhom,Fiber,14.703965,121.096112,149,1245,13.2156448046,68,27,"05/09/2018, 05/10/2018, 05/08/2018, 05/09/2018, "
2018-05-09 11:57:36,2018-05-08 09:34:35.599914,50:04:b8:44:c9:47,B315_4C947,WPA2/WPA,-91,1,HuaweiTe,Unidentified,14.70388,121.096038,149,1245,13.2156448046,68,1,"05/09/2018, "
2018-05-09 12:18:50,2018-05-08 09:55:49.756296,48:fd:8e:b8:87:4c,HUAWEI-R9mr,WPA2/WPA,-88,7,HuaweiTe,Unidentified,14.703703,121.095987,149,1245,13.2156448046,68,1,"05/09/2018, "
2018-05-09 13:46:41,2018-05-08 10:53:06.274468,00:13:33:dd:79:99,PLDTHOMEDSL,WPA2/WPA,-57,2,Baudtec,Broadband,14.703923,121.096192,149,1245,13.2156448046,68,109,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, 04/30/2018, "
2018-05-09 13:38:57,2018-05-08 10:45:22.770827,8c:4c:ad:01:77:74,Dhens,WPA2,-57,7,Evoluzn,Unidentified,14.703942,121.09625,149,1245,13.2156448046,68,2,"05/09/2018, "
2018-05-10 11:56:06,2018-05-08 12:02:03.068911,bc:3f:8f:d5:19:3c,HUAWEI-xSTK,WPA2/WPA,-56,6,HuaweiTe,Unidentified,14.703935,121.096042,149,1245,13.2156448046,68,261,"05/09/2018, 04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-10 13:47:11,2018-05-08 13:53:08.213942,cc:06:77:75:80:90,adasd,WPA2/WPA,-53,5,Fiberhom,Fiber,14.703672,121.095962,149,1245,13.2156448046,68,123,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-10 13:47:11,2018-05-08 13:53:08.861890,d8:fe:e3:75:98:ae,dlink,WPA2/WPA,-83,5,D-LinkIn,Unidentified,14.703672,121.095962,149,1245,13.2156448046,68,17,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-08 16:40:42,2018-05-08 08:40:43.639107,d0:13:fd:4f:83:ba,V20_1573,WPA2,-6,1,LgElectr,Unidentified,14.703992,121.09634,150,481,9.17140637338,36,669,"05/08/2018, "
2018-05-09 12:46:15,2018-05-08 10:23:14.190931,d0:04:92:01:a3:e0,PLDTHOMEFIBR_01a3e0,WPA2/WPA,-67,9,Fiberhom,Fiber,14.704005,121.096298,150,481,9.17140637338,36,81,"05/09/2018, 05/10/2018, 04/30/2018, 05/09/2018, "
2018-05-09 13:45:38,2018-05-08 10:52:03.855706,88:d2:74:86:b8:16,jackwifi,WPA2/WPA,-55,9,Zte,Unidentified,14.703898,121.096583,150,481,9.17140637338,36,27,"05/10/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-09 13:45:38,2018-05-08 10:52:03.698457,88:d2:74:86:b8:17,jackwifi,WPA,-54,9,Zte,Unidentified,14.703898,121.096583,150,481,9.17140637338,36,28,"05/08/2018, 05/10/2018, 04/30/2018, 05/08/2018, 05/09/2018, "
2018-05-09 14:19:18,2018-05-08 11:25:43.923433,f8:d1:11:8b:9a:5c,Free_Virus,WPA2,-74,6,Tp-LinkT,Unidentified,14.703762,121.09656,150,481,9.17140637338,36,20,"05/09/2018, 05/10/2018, 05/08/2018, 05/09/2018, "
2018-05-09 13:39:28,2018-05-08 10:45:52.943820,88:d2:74:86:b5:24,bayanDSLWIFI_B524,WPA2/WPA,-90,1,Zte,Broadband,14.703615,121.096645,150,481,9.17140637338,36,1,"05/09/2018, "
2018-05-10 12:44:21,2018-05-08 12:50:18.983231,cc:06:77:e3:f6:50,ESPORTS,WPA2/WPA,-47,4,Fiberhom,Fiber,14.703705,121.096643,150,481,9.17140637338,36,43,"05/08/2018, 05/09/2018, 04/30/2018, 05/08/2018, 05/10/2018, "
2018-05-08 16:47:06,2018-05-08 08:47:07.215857,9c:6f:52:35:1b:67,bayanDSLWIFI_1B67,WPA2/WPA,-71,11,Zte,Broadband,14.703598,121.096917,151,206,10.0407238074,13,35,"05/09/2018, 05/10/2018, 05/08/2018, 05/09/2018, "
2018-05-08 16:47:11,2018-05-08 08:47:12.637436,e0:8e:3c:2f:4c:39,THALIA&ATHINA,WPA2/WPA,-54,1,AztechEl,Unidentified,14.703682,121.096855,151,206,10.0407238074,13,51,"05/09/2018, 05/08/2018, 05/10/2018, 05/09/2018, "
2018-05-09 11:58:27,2018-05-08 09:35:26.172111,cc:06:77:e1:97:c8,blessed*,WPA2/WPA,-90,11,Fiberhom,Fiber,14.703582,121.096942,151,206,10.0407238074,13,3,"05/08/2018, 05/09/2018, "
2018-05-09 13:45:27,2018-05-08 10:51:52.648562,28:ff:3e:3d:df:26,Gp Payatas,WPA2/WPA,-49,1,Zte,Unidentified,14.703683,121.096785,151,206,10.0407238074,13,46,"05/08/2018, 05/10/2018, 04/30/2018, 05/08/2018, 05/09/2018, "
2018-05-09 14:19:29,2018-05-08 11:25:54.273239,48:fd:8e:ce:49:58,MayPasoknaBukas,WPA2/WPA,-74,11,HuaweiTe,Unidentified,14.703635,121.096883,151,206,10.0407238074,13,16,"05/09/2018, 05/10/2018, 05/08/2018, 05/09/2018, "
2018-05-10 13:45:44,2018-05-08 13:51:41.629619,94:a7:b7:3d:0a:27,xNonex,WPA2/WPA,-72,11,Zte,Unidentified,14.703655,121.096763,151,206,10.0407238074,13,9,"05/09/2018, 05/10/2018, 05/08/2018, 05/09/2018, "
2018-05-10 12:42:19,2018-05-08 12:48:16.296347,d0:04:92:01:b9:c8,qwerty,WPA2/WPA,-56,13,Fiberhom,Fiber,14.703625,121.096765,151,206,10.0407238074,13,18,"05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-08 16:46:12,2018-05-08 08:46:13.126246,cc:06:77:b3:d6:40,PLDTHOMEFIBR3d640,WPA2/WPA,-77,1,Fiberhom,Fiber,14.703745,121.098005,153,75,9.72484048094,5,16,"05/08/2018, 05/09/2018, "
2018-05-09 14:00:40,2018-05-08 11:07:05.324716,6c:b7:49:00:dc:9b,HUAWEI-DC9B,WPA2,-63,2,HuaweiTe,Unidentified,14.703922,121.098027,153,75,9.72484048094,5,13,"05/08/2018, 05/09/2018, "
2018-05-09 14:00:37,2018-05-08 11:07:02.890915,cc:06:77:e1:8b:b8,PLDTHOMEFIBR18bb8,WPA2/WPA,-38,1,Fiberhom,Fiber,14.703877,121.098005,153,75,9.72484048094,5,20,"05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-09 14:00:29,2018-05-08 11:06:54.769078,9c:6f:52:35:15:3f,Wala ng wifi,WPA2/WPA,-66,10,Zte,Unidentified,14.703683,121.097928,153,75,9.72484048094,5,19,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-09 14:20:23,2018-05-08 11:26:48.750996,8c:79:67:cc:32:df,Familyonly,WPA2/WPA,-60,10,Zte,Unidentified,14.703807,121.097995,153,75,9.72484048094,5,11,"05/08/2018, 05/09/2018, "
2018-05-09 14:00:43,2018-05-08 11:07:08.669645,cc:06:77:72:de:78,PLDTHOMEFIBR2de78,WPA2/WPA,-80,6,Fiberhom,Fiber,14.703997,121.098062,153,75,9.72484048094,5,5,"05/08/2018, 05/09/2018, "
2018-05-09 14:20:42,2018-05-08 11:27:07.477331,3c:1e:04:0b:43:1a,Bonita,WPA2/WPA,-60,11,D-LinkIn,Unidentified,14.70375,121.098587,154,30,11.8641268264,2,5,"05/09/2018, "
2018-05-09 14:23:26,2018-05-08 11:29:50.945907,cc:06:77:e2:7a:b0,PLDTHOMEFIBR27ab0,WPA2/WPA,-40,5,Fiberhom,Fiber,14.703777,121.0983,154,30,11.8641268264,2,11,"05/08/2018, 05/09/2018, "
2018-05-09 14:20:28,2018-05-08 11:26:53.484809,88:d2:74:86:be:ff,Authorized,WPA2/WPA,-90,1,Zte,Unidentified,14.703833,121.098135,154,30,11.8641268264,2,5,"05/09/2018, "
2018-05-09 14:23:14,2018-05-08 11:29:39.877574,48:fd:8e:b8:9f:24,AB90600,WPA2/WPA,-73,9,HuaweiTe,Unidentified,14.70369,121.098693,155,26,13.1926352012,2,3,"05/09/2018, "
2018-05-09 14:23:10,2018-05-08 11:29:35.224437,00:50:43:e5:11:02,Mike smartbro,WPA2/WPA,-63,6,MarvellS,Unidentified,14.703673,121.098793,155,26,13.1926352012,2,2,"05/09/2018, "
2018-05-09 14:23:05,2018-05-08 11:29:30.480588,00:1f:fb:b2:fa:d3,HomeBro_ULTERA,WPA2,-62,5,GreenPac,Mobile broadband,14.703655,121.098947,155,26,13.1926352012,2,3,"05/09/2018, "
2018-05-09 14:23:06,2018-05-08 11:29:31.666278,cc:06:77:e3:33:a8,PLDTHOMEFIBR333a8,WPA2/WPA,-86,5,Fiberhom,Fiber,14.703662,121.09892,155,26,13.1926352012,2,2,"05/09/2018, "
2018-05-09 14:20:49,2018-05-08 11:27:14.719346,e0:8e:3c:2d:fd:75,bayanDSLWIFI_FD75,WPA2/WPA,-56,1,AztechEl,Broadband,14.703682,121.098767,155,26,13.1926352012,2,3,"05/09/2018, "
2018-05-09 14:20:49,2018-05-08 11:27:14.471748,88:d2:74:86:d4:13,bayanDSLWIFI_D413,WPA2/WPA,-78,1,Zte,Broadband,14.703682,121.098767,155,26,13.1926352012,2,4,"05/09/2018, "
2018-05-09 14:20:53,2018-05-08 11:27:19.075505,bc:3f:8f:d4:a2:a0,HUAWEI-d6K9,WPA2/WPA,-65,4,HuaweiTe,Unidentified,14.703615,121.098963,155,26,13.1926352012,2,4,"05/09/2018, "
2018-05-09 14:23:03,2018-05-08 11:29:29.063329,e8:de:27:79:7a:92,No Connection,WPA2,-89,2,Tp-LinkT,Unidentified,14.703647,121.099017,155,26,13.1926352012,2,1,"05/09/2018, "
2018-05-09 14:22:55,2018-05-08 11:29:20.128262,e4:6f:13:61:74:ea,missingNO.,WPA2/WPA,-41,10,D-LinkIn,Unidentified,14.703723,121.099187,156,29,11.680461677,2,5,"05/09/2018, "
2018-05-09 14:20:59,2018-05-08 11:27:24.615186,c4:ff:1f:57:87:ac,Voldemort,WPA2/WPA,-57,9,HuaweiTe,Unidentified,14.703607,121.099127,156,29,11.680461677,2,6,"05/09/2018, "
2018-05-09 14:22:56,2018-05-08 11:29:21.844761,9c:6f:52:35:00:0f,bayanDSLWIFI_000F,WPA2/WPA,-89,11,Zte,Broadband,14.703692,121.099172,156,29,11.680461677,2,2,"05/09/2018, "
2018-05-09 14:23:01,2018-05-08 11:29:26.395372,e0:8e:3c:2f:9b:75,Bawal Buraot,WPA2/WPA,-86,1,AztechEl,Unidentified,14.703652,121.099083,156,29,11.680461677,2,3,"05/09/2018, "
2018-05-09 14:23:00,2018-05-08 11:29:25.829015,1c:8e:5c:42:38:74,B593_23874,WPA2/WPA,-75,1,HuaweiTe,Unidentified,14.703652,121.099118,156,29,11.680461677,2,5,"05/09/2018, "
2018-05-09 14:23:00,2018-05-08 11:29:25.847028,a0:8d:16:aa:1e:d8,HUAWEI-E5330-1ED8,WPA2,-80,1,HuaweiTe,Hotspot,14.703652,121.099118,156,29,11.680461677,2,3,"05/09/2018, "
2018-05-09 14:22:55,2018-05-08 11:29:19.932587,9c:6f:52:35:02:29,bayanDSLWIFI_0229,WPA2/WPA,-76,9,Zte,Broadband,14.703723,121.099187,156,29,11.680461677,2,2,"05/09/2018, "
2018-05-09 14:21:05,2018-05-08 11:27:30.293578,88:d2:74:86:ad:47,bayanDSLWIFI_AD47,WPA2/WPA,-58,1,Zte,Broadband,14.703802,121.099157,156,29,11.680461677,2,3,"05/09/2018, "
2018-05-09 14:21:11,2018-05-08 11:27:36.311078,cc:06:77:e1:7a:d8,PLDTHOMEFIBR17ad8,WPA2/WPA,-73,5,Fiberhom,Fiber,14.704017,121.099228,156,29,11.680461677,2,5,"05/09/2018, "
2018-05-09 14:22:51,2018-05-08 11:29:16.635638,34:ba:9a:54:80:9f,bayanDSLWIFI_J690,WPA2,-84,6,Asiatelc,Broadband,14.70388,121.099243,156,29,11.680461677,2,2,"05/09/2018, "
2018-05-09 11:42:43,2018-05-08 09:19:42.378889,d0:04:92:01:47:70,PLDTHOMEFIBRmayvirusito,WPA2/WPA,-55,12,Fiberhom,Fiber,14.703322,121.09576,174,44,15.7291371031,4,117,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-08 15:49:13,2018-05-08 07:49:14.729495,94:46:96:1f:4d:4d,JhaydenAndNhicole,WPA2/WPA,-72,209,Baudtec,Unidentified,14.703177,121.09605,175,608,18.4142489486,67,21,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-09 13:24:32,2018-05-08 10:30:57.215283,90:61:0c:2d:ed:4e,PLDTHOMEDSL60750,WPA2/WPA,-46,1,FidaInte,Broadband,14.7035,121.095933,175,608,18.4142489486,67,120,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, 04/30/2018, "
2018-05-10 13:47:17,2018-05-08 13:53:14.420688,78:54:2e:f7:25:12,Jheyskie,WPA2/WPA,-61,9,D-LinkIn,Unidentified,14.703377,121.095932,175,608,18.4142489486,67,101,"05/09/2018, 04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-10 11:25:04,2018-05-08 11:31:01.140380,58:f9:87:24:e8:88,HUAWEI-FAVd,WPA2/WPA,-81,6,HuaweiTe,Unidentified,14.70315,121.09618,175,608,18.4142489486,67,42,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-10 13:28:07,2018-05-08 13:34:04.595322,c8:3a:35:52:07:b8,Tenda_5207B8,WPA,-55,9,TendaTec,Unidentified,14.703317,121.095983,175,608,18.4142489486,67,101,"05/10/2018, 04/30/2018, 05/08/2018, 05/10/2018, "
2018-05-08 16:46:54,2018-05-08 08:46:55.158635,ec:8a:4c:a6:a3:2c,bayanDSLWiFi_A32C,WPA2/WPA,-70,1,Zte,Broadband,14.703472,121.097182,177,159,12.813157005,15,15,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-08 16:46:58,2018-05-08 08:46:59.516426,cc:06:77:b3:d3:d8,Chabubil,WPA2/WPA,-60,5,Fiberhom,Fiber,14.703512,121.097112,177,159,12.813157005,15,22,"05/09/2018, 05/10/2018, 05/08/2018, 05/09/2018, "
2018-05-09 14:24:30,2018-05-08 11:30:54.994221,f0:8c:fb:7f:ed:60,PLDTHOMEFIBR7fed60,WPA2/WPA,-56,8,Fiberhom,Fiber,14.70347,121.097102,177,159,12.813157005,15,27,"05/09/2018, 05/10/2018, 05/08/2018, 05/09/2018, "
2018-05-09 13:59:53,2018-05-08 11:06:18.002563,90:61:0c:34:d6:d1,pisowifi,WPA2/WPA,-79,11,FidaInte,Unidentified,14.703552,121.09704,177,159,12.813157005,15,3,"05/09/2018, 05/08/2018, "
2018-05-10 12:44:11,2018-05-08 12:50:08.347586,f8:df:a8:7b:e4:40,GLOBE_7BE440,WPA2/WPA,-61,11,Zte,Unidentified,14.703555,121.09692,177,159,12.813157005,15,17,"05/08/2018, 05/10/2018, 05/09/2018, "
2018-05-08 16:46:38,2018-05-08 08:46:38.754065,cc:06:77:e2:74:58,PLDTHOMEFIBR27458,WPA2/WPA,-40,3,Fiberhom,Fiber,14.703377,121.097622,178,265,10.196107032,14,28,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-09 14:24:22,2018-05-08 11:30:47.256540,48:fd:8e:ce:24:3c,HUAWEI-hdPD,WPA2/WPA,-63,1,HuaweiTe,Unidentified,14.703413,121.09733,178,265,10.196107032,14,26,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-09 14:02:07,2018-05-08 11:08:32.649741,48:fd:8e:4c:2a:54,ky01angPW,WPA2/WPA,-51,10,HuaweiTe,Unidentified,14.703417,121.097468,178,265,10.196107032,14,31,"05/09/2018, 05/10/2018, 05/08/2018, 05/09/2018, "
2018-05-09 13:40:06,2018-05-08 10:46:31.396473,e0:8e:3c:2f:1d:a9,The Owner,WPA2/WPA,-64,1,AztechEl,Unidentified,14.703288,121.097617,178,265,10.196107032,14,32,"05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-09 14:24:24,2018-05-08 11:30:49.911697,00:e0:20:29:d5:87,Joyzzzzzzzz,WPA2/WPA,-69,5,Tecnomen,Unidentified,14.703437,121.097263,178,265,10.196107032,14,13,"05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-10 13:40:23,2018-05-08 13:46:20.262074,b8:55:10:af:3e:74,Ecniv Wifi,WPA2,-53,1,ZioncomE,Unidentified,14.703442,121.097362,178,265,10.196107032,14,44,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-10 12:44:03,2018-05-08 12:50:00.866954,cc:06:77:72:db:c0,PLDTHOMEFIBR2dbc0,WPA2/WPA,-61,6,Fiberhom,Fiber,14.703478,121.097242,178,265,10.196107032,14,38,"05/09/2018, 05/10/2018, 05/08/2018, 05/09/2018, "
2018-05-10 13:40:28,2018-05-08 13:46:25.863411,c4:ff:1f:57:e2:ac,Verizon Fios 50,WPA2/WPA,-75,5,HuaweiTe,Unidentified,14.703423,121.097478,178,265,10.196107032,14,21,"05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-10 13:40:19,2018-05-08 13:46:16.758794,48:fd:8e:4c:15:28,I Believe Wi Can Fi,WPA2/WPA,-89,11,HuaweiTe,Unidentified,14.703472,121.097215,178,265,10.196107032,14,1,"05/10/2018, "
2018-05-10 13:40:20,2018-05-08 13:46:17.081066,00:13:33:cf:5b:7e,PLDTHOMEDSLABC,WPA2/WPA,-94,11,Baudtec,Broadband,14.703465,121.097257,178,265,10.196107032,14,1,"05/10/2018, "
2018-05-08 16:46:30,2018-05-08 08:46:31.305527,a0:8d:16:f2:88:15,B315_28815,WPA2/WPA,-56,11,HuaweiTe,Unidentified,14.703383,121.097838,179,177,10.225416967,13,34,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-08 16:46:31,2018-05-08 08:46:32.448459,e0:8e:3c:1a:5d:fb,bayanDSLWIFI_5DFB,WPA2/WPA,-69,1,AztechEl,Broadband,14.703367,121.097807,179,177,10.225416967,13,16,"05/09/2018, 05/10/2018, 05/08/2018, 05/09/2018, "
2018-05-09 11:59:00,2018-05-08 09:35:59.833493,88:d2:74:86:aa:9a,bayanDSLWIFI_AA9A,WPA2/WPA,-80,9,Zte,Broadband,14.703183,121.097833,179,177,10.225416967,13,4,"05/09/2018, "
2018-05-09 13:40:16,2018-05-08 10:46:40.901604,cc:06:77:e0:a8:b8,PLDTHOMEFIBR0a8b8,WPA2/WPA,-47,10,Fiberhom,Fiber,14.703182,121.097945,179,177,10.225416967,13,33,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-09 14:01:58,2018-05-08 11:08:24.178007,f4:e3:fb:e5:37:c3,BOTIKAT8Zone,WPA2/WPA,-43,10,HuaweiTe,Unidentified,14.703353,121.097787,179,177,10.225416967,13,35,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-09 13:44:23,2018-05-08 10:50:48.933431,cc:06:77:e3:1c:b8,PLDTHOMEFIBR31cb8,WPA2/WPA,-58,11,Fiberhom,Fiber,14.703268,121.098117,179,177,10.225416967,13,17,"05/09/2018, 05/10/2018, 05/08/2018, 05/09/2018, "
2018-05-09 13:40:18,2018-05-08 10:46:42.967898,cc:06:77:e2:73:80,PLDTHOMEFIBR27380,WPA2/WPA,-83,9,Fiberhom,Fiber,14.70316,121.097987,179,177,10.225416967,13,6,"05/09/2018, 05/10/2018, "
2018-05-10 12:42:52,2018-05-08 12:48:49.171614,e0:8e:3c:16:6a:bd,Manuel-Salas-2,WPA2/WPA,-71,10,AztechEl,Unidentified,14.703342,121.097833,179,177,10.225416967,13,23,"05/09/2018, 05/10/2018, 05/08/2018, 05/09/2018, "
2018-05-10 12:43:48,2018-05-08 12:49:45.535194,00:1f:fb:a5:4f:dd,HomeBro_ULTERA,WPA2,-72,10,GreenPac,Mobile broadband,14.703368,121.097687,179,177,10.225416967,13,5,"05/10/2018, "
2018-05-10 13:44:52,2018-05-08 13:50:49.491523,88:d2:74:86:b9:8b,Globe bayandsl,WPA2/WPA,-44,1,Zte,Broadband,14.703248,121.09807,179,177,10.225416967,13,32,"05/09/2018, 05/10/2018, 05/08/2018, 05/09/2018, "
2018-05-09 13:44:11,2018-05-08 10:50:36.726709,88:d2:74:86:b5:60,xNonex,WPA2/WPA,-61,1,Zte,Unidentified,14.703207,121.098287,180,36,15.7733672261,3,30,"05/09/2018, 05/08/2018, 05/10/2018, 05/09/2018, "
2018-05-09 13:44:13,2018-05-08 10:50:38.509057,cc:06:77:e0:65:b0,#DUDS BAGOONG,WPA2/WPA,-56,5,Fiberhom,Fiber,14.703222,121.098247,180,36,15.7733672261,3,18,"05/09/2018, 05/10/2018, 05/08/2018, 05/09/2018, "
2018-05-10 13:44:49,2018-05-08 13:50:47.061172,00:0c:43:8a:65:f4,GW_AP_11031436,OPN,-42,11,RalinkTe,Unidentified,14.703215,121.098212,180,36,15.7733672261,3,31,"05/09/2018, 05/08/2018, 05/10/2018, 05/09/2018, "
2018-05-10 13:44:45,2018-05-08 13:50:42.601423,88:d2:74:86:c7:96,CABO FAMILY,WPA2/WPA,-68,9,Zte,Unidentified,14.703155,121.098415,180,36,15.7733672261,3,1,"05/10/2018, "
