First Seen,MAC,SSID,Encryption,RSSI,Channel,Latitude,Longitude
2018-04-24 22:58:55,e0:8e:3c:1a:7a:f7,bayanDSLWIFI_7AF7,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-88,1,14.64450258,121.05779942
2018-04-24 22:59:02,20:25:64:c7:09:41,Valar morghulis,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-86,1,14.64449238,121.05773682
2018-04-24 22:59:10,70:9f:2d:a0:44:40,BayanDsl,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-84,10,14.64449413,121.05766139
2018-04-24 22:59:26,51502_30232_210488747,Globe,HSPA;ph,-95,0,14.64449661,121.05753893
2018-04-24 23:00:59,e0:8e:3c:1f:f5:d3,bayanDSLWIFI_F5D3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-61,1,14.64512143,121.05731365
2018-04-24 23:00:59,f0:98:38:07:d1:fc,HUAWEI-NNyf,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-61,1,14.64512143,121.05731365
2018-04-24 23:00:07,2a:56:5a:bb:53:82,DIRECT-L9-BRAVIA,[WPA2-PSK-CCMP][WPS][ESS][P2P],-77,1,14.64471162,121.05737008
2018-04-24 23:01:25,f4:9e:ef:a0:cf:20,PLDTHOMEDSL0CF20,[WPA2-PSK-CCMP][WPS][ESS],-65,1,14.64535845,121.05732524
2018-04-24 23:24:08,00:13:33:f1:0b:30,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-64,1,14.64503453,121.05753738
2018-04-24 23:25:42,36:57:60:ae:92:08,HomeBro_ULTERA,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-84,5,14.64508203,121.05820635
2018-04-24 23:01:17,00:23:eb:22:6b:f7,AHFLAT4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],-75,1,14.64529286,121.05731732
2018-04-24 23:00:32,50:09:59:85:05:bd,SKYbroadband05BA,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-87,11,14.64491354,121.05733764
2018-04-24 23:00:36,cc:06:77:20:c1:08,PLDTHOMEFIBR0c108,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-86,11,14.64494565,121.05733615
2018-04-24 23:01:17,4c:f9:5d:85:a7:d0,QEC,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-65,8,14.64529286,121.05731732
2018-04-24 23:23:56,d4:6e:0e:49:f4:72,doctors,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-71,1,14.64502791,121.0576608
2018-04-24 23:00:42,00:13:33:f2:86:6d,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,11,14.64497231,121.05734616
2018-04-24 23:00:42,c8:3a:35:36:de:51,monster1,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-89,11,14.64497231,121.05734616
2018-04-24 23:01:21,00:13:33:fa:bb:00,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-68,2,14.64532796,121.05732408
2018-04-24 23:00:54,94:46:96:18:f0:fa,PLDTHOMEDSLSISON,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,1,14.64507272,121.05731421
2018-04-24 23:00:54,78:c1:a7:03:63:e4,whitelion,[WPA-PSK-CCMP+TKIP][ESS],-87,1,14.64507272,121.05731421
2018-04-24 23:01:41,b4:2a:0e:29:f1:8e,SKYbroadbandF18B,[WPA2-PSK-CCMP][PMF-OPT][ESS],-77,1,14.64547498,121.05728317
2018-04-24 23:23:44,06:6f:13:2a:47:6e,dlink-476E,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-67,11,14.64503811,121.05778058
2018-04-24 23:00:54,51502_30232_210488750,Globe,HSPA;ph,-87,0,14.64507272,121.05731421
2018-04-24 23:01:13,cc:06:77:d9:5b:dc,PLDTHOMEFIBR5G95bd8,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-80,36,14.6452523,121.05732072
2018-04-24 23:01:17,cc:06:77:d9:5b:d8,PLDTHOMEFIBR95bd8,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-67,1,14.64529286,121.05731732
2018-04-24 23:02:11,90:61:0c:3e:f8:8a,PLDTHOMEDSL63626,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-77,11,14.6457278,121.05726888
2018-04-24 23:01:25,54:04:a6:bd:7d:dc,MLO,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-76,10,14.64535845,121.05732524
2018-04-24 23:01:21,5c:f2:86:2e:93:e5,Globe_LTE MIFI_93E5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-75,7,14.64532796,121.05732408
2018-04-24 23:01:13,fe:a6:67:52:47:01,,[WPA2-PSK-CCMP][WPS][ESS][P2P],-83,1,14.6452523,121.05732072
2018-04-24 23:01:41,f0:98:38:a0:2d:c4,lucky21,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-81,4,14.64547498,121.05728317
2018-04-24 23:01:33,34:ba:9a:4f:d6:58,Smart_Bro_4FD658,[WPA2-PSK-CCMP][WPS][ESS],-76,6,14.64541139,121.0572904
2018-04-24 23:01:25,06:23:eb:22:6b:f7,AHFLAT6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],-78,1,14.64535845,121.05732524
2018-04-24 23:02:09,fc:8b:97:27:88:8b,PLDTMyDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-76,11,14.64571199,121.05727233
2018-04-24 23:02:03,fc:b4:e6:a8:fc:09,SKYbroadband4111,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-80,1,14.64566351,121.05728393
2018-04-24 23:01:41,54:be:f7:3e:53:5f,5de260,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-87,1,14.64547498,121.05728317
2018-04-24 23:02:23,00:13:33:ef:dd:c0,PLDTHOMEDSL,[WPA2-PSK-TKIP][ESS],-59,5,14.64582612,121.05725505
2018-04-24 23:01:56,90:61:0c:35:71:f1,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-80,1,14.645603,121.05728166
2018-04-24 23:01:49,bc:c0:0f:1e:d4:08,Wifi2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,9,14.64554223,121.05728909
2018-04-24 23:01:49,c4:e9:84:75:a7:12,_17 Mahiyain_2_2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-84,10,14.64554223,121.05728909
2018-04-24 23:01:49,d0:b2:c4:46:b1:0f,SKYbroadbandB10C,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-84,1,14.64554223,121.05728909
2018-04-24 23:01:49,18:a6:f7:27:bc:cc,PLDTHOMEFIBRf2530_,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-86,9,14.64554223,121.05728909
2018-04-24 23:02:27,fc:b4:e6:a9:13:b8,redwire,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-75,1,14.64585789,121.05725421
2018-04-24 23:02:23,00:13:33:ef:dd:bf,,[WPA2-PSK-TKIP][ESS],-58,5,14.64582612,121.05725505
2018-04-24 23:02:03,bc:c0:0f:bf:25:30,PLDTHOMEFIBRf2530,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-77,9,14.64566351,121.05728393
2018-04-24 23:02:03,cc:06:77:75:fd:b4,PLDTHOMEFIBR5G5fdb0,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-86,44,14.64566351,121.05728393
2018-04-24 23:02:19,00:13:33:ef:dd:be,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-70,5,14.64579578,121.05725387
2018-04-24 23:02:11,08:95:2a:e4:82:a2,SKYbroadband54F3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-78,11,14.6457278,121.05726888
2018-04-24 23:02:43,94:46:96:19:2a:e3,PLDTHOMEDSLFNFH0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-68,5,14.64597798,121.05725276
2018-04-24 23:02:15,c0:56:27:d3:db:d1,Velicaria,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-83,3,14.64576271,121.05726075
2018-04-24 23:02:15,c2:56:27:d3:db:d2,Velicaria-Guest,[ESS],-81,3,14.64576271,121.05726075
2018-04-24 23:03:42,00:13:33:d6:2b:cb,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-63,11,14.64634166,121.05721399
2018-04-24 23:02:31,bc:c0:0f:7b:54:48,FIBERHOME_b5448,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-87,2,14.64588633,121.05725274
2018-04-24 23:02:31,bc:c0:0f:7b:74:00,FIBERHOME_b7400,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-86,10,14.64588633,121.05725274
2018-04-24 23:03:37,e0:8e:3c:2f:3e:6d,bayanDSLWIFI_3E6D,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-65,1,14.64632893,121.05722742
2018-04-24 23:04:01,ac:cf:85:58:8e:26,HUAWEI-E5330-8E26,[WPA2-PSK-CCMP][ESS],-72,11,14.64646467,121.05721767
2018-04-24 23:02:43,7c:c7:09:ff:ac:94,Chevrolet,[WPA2-PSK-CCMP][ESS],-66,6,14.64597798,121.05725276
2018-04-24 23:02:35,5c:54:6d:43:78:9c,VILL99,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-84,2,14.64591373,121.0572523
2018-04-24 23:17:48,00:26:75:e3:d1:40,Johnny Cage,[WPA-PSK-CCMP+TKIP][ESS],-58,11,14.64614038,121.05765728
2018-04-24 23:03:37,08:10:74:62:0f:1e,You're an Idiot,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-63,6,14.64632893,121.05722742
2018-04-24 23:02:43,bc:c0:0f:1f:f2:20,PLDTFIBERIsidro,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-89,8,14.64597798,121.05725276
2018-04-24 23:04:01,70:5a:9e:da:5e:65,SKYbroadband5E62,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-64,1,14.64646467,121.05721767
2018-04-24 23:19:04,bc:c0:0f:7b:d7:08,lukedior,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-47,11,14.64615234,121.05776423
2018-04-24 23:03:37,c0:a0:bb:12:90:a4,linkanddie,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-68,10,14.64632893,121.05722742
2018-04-24 23:03:11,74:a5:28:a8:8f:01,EROR404,[WPA2-PSK-CCMP][ESS],-89,11,14.64617763,121.05726365
2018-04-24 23:03:19,51502_30232_210468920,Globe,HSPA;ph,-105,0,14.64622206,121.05725788
2018-04-24 23:03:33,78:c1:a7:01:f8:b0,ZTEH108N_1F8B0,[WPA-PSK-CCMP+TKIP][ESS],-75,2,14.64631972,121.05725704
2018-04-24 23:03:33,cc:06:77:22:75:c4,pldt_main_5g,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-78,36,14.64631972,121.05725704
2018-04-24 23:03:37,cc:06:77:22:75:c0,Red_PLDT_2.4gHz,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-73,6,14.64632893,121.05722742
2018-04-24 23:04:35,9c:a9:e4:9a:e3:bf,Sun Wi-Fi_9AE3BE,[ESS],-61,11,14.64667919,121.05723106
2018-04-24 23:05:20,bc:c0:0f:7b:d7:c0,FIBERHOME_bd7c0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-60,8,14.64711869,121.0573537
2018-04-24 23:03:49,c0:a0:bb:12:90:a6,dlink-5GHz-90A6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-88,44,14.646382,121.05722232
2018-04-24 23:04:17,28:ff:3e:3d:dd:31,bayanDSLWIFI_DD31,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-66,6,14.64656085,121.05723571
2018-04-24 23:04:05,60:02:92:32:98:5b,a70319,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-85,1,14.64648798,121.05722472
2018-04-24 23:04:09,90:61:0c:1f:a2:77,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-84,11,14.6465135,121.05723752
2018-04-24 23:05:40,1c:67:58:ec:6e:69,BRIGHTSPEED39,[WPA2-PSK-CCMP][ESS],-67,1,14.64713573,121.05750182
2018-04-24 23:05:07,00:13:33:d3:4b:09,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-69,1,14.64699845,121.05729079
2018-04-24 23:04:35,00:22:6b:6f:b3:fd,atalier,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-78,6,14.64667919,121.05723106
2018-04-24 23:05:12,90:61:0c:2e:a7:39,PLDTHOMEDSL42809,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-67,1,14.64703653,121.05729761
2018-04-24 23:05:07,f0:98:38:07:d0:98,BLUE_EYES,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-79,11,14.64699845,121.05729079
2018-04-24 23:11:53,cc:06:77:e1:80:f8,Cerebrew,[WPA-PSK-TKIP][ESS],-77,11,14.64704528,121.05765424
2018-04-24 23:05:07,00:13:33:fe:e4:28,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-70,1,14.64699845,121.05729079
2018-04-24 23:11:32,e2:5f:45:0b:f0:ad,Violino,[WPA2-PSK-CCMP][ESS],-73,6,14.64718037,121.05753672
2018-04-24 23:05:32,00:19:be:81:32:e2,Altai_Wifi,[WPA2-PSK-CCMP][ESS],-79,6,14.64720241,121.05742927
2018-04-24 23:05:24,90:61:0c:16:73:f9,PLDTMyDSL,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-86,11,14.64715766,121.05738096
2018-04-24 23:12:25,cc:06:77:23:21:b0,PLDT_JOLO,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-74,7,14.64684417,121.05788818
2018-04-24 23:05:16,a0:f3:c1:a4:4d:8a,Elenita,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-87,1,14.64707271,121.05733001
2018-04-24 23:05:28,84:16:f9:35:36:c2,Pazzo Brew Bar,[WPA2-PSK-CCMP][WPS][ESS],-86,8,14.64719053,121.05740767
2018-04-24 23:05:24,00:26:75:ea:a8:cc,foureyes,[WPA-PSK-CCMP+TKIP][ESS],-84,10,14.64715766,121.05738096
2018-04-24 23:05:24,50:04:b8:45:1d:5c,work,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,1,14.64715766,121.05738096
2018-04-24 23:12:21,78:c1:a7:03:9e:ec,Pebble,[WPA-PSK-CCMP+TKIP][ESS],-53,1,14.64687042,121.05785401
2018-04-24 23:05:28,94:a7:b7:26:73:a3,Ernest_bayanDSLWiFi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-82,1,14.64719053,121.05740767
2018-04-24 23:11:53,00:26:75:f6:01:38,Aztech5018_6013A,[WPA-PSK-CCMP+TKIP][ESS],-79,10,14.64704528,121.05765424
2018-04-24 23:05:48,90:61:0c:3a:4b:6e,PLDTHOMEDSL19310,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-76,1,14.64712828,121.05749206
2018-04-24 23:12:05,1e:74:0d:02:42:c0,PLDTMyDSLBiz,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-81,3,14.64696486,121.05774679
2018-04-24 23:05:36,90:61:0c:33:aa:70,PLDTHOMEDSL43632,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-86,1,14.6471684,121.05746712
2018-04-24 23:11:45,2e:33:7a:f8:6f:25,DIRECT-OQUMBREON-IImsKK,[WPA2-PSK-CCMP][WPS][ESS],-80,11,14.64710544,121.05757501
2018-04-24 23:05:36,70:5a:9e:da:57:29,SKYbroadband5726,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-85,1,14.6471684,121.05746712
2018-04-24 23:05:36,34:ba:9a:50:56:bc,Cursed You SHT,[WPA2-PSK-CCMP][WPS][ESS],-86,9,14.6471684,121.05746712
2018-04-24 23:05:36,28:92:4a:14:9f:84,HOLYFAMILY,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-87,13,14.6471684,121.05746712
2018-04-24 23:12:39,8c:4c:ad:00:9f:6b,SmartBro_Euro,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-63,2,14.64679197,121.05801068
2018-04-24 23:05:40,ac:f9:70:ec:e7:f4,HomeWifi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-89,8,14.64713573,121.05750182
2018-04-24 23:12:17,00:13:33:db:90:5c,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-69,11,14.64689586,121.05783033
2018-04-24 23:05:44,08:95:2a:e4:85:d8,SKYbroadband624F,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-91,11,14.64711572,121.05749991
2018-04-24 23:05:48,02:9f:c2:4f:fc:46,,[WPA2-PSK-CCMP][ESS],-84,1,14.64712828,121.05749206
2018-04-24 23:11:32,5c:f2:86:21:ef:3e,SmartBro_21EF3E,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-69,8,14.64718037,121.05753672
2018-04-24 23:11:32,60:45:cb:44:9e:bf,yo,[WPA2-PSK-CCMP][ESS],-70,6,14.64718037,121.05753672
2018-04-24 23:11:32,d2:5b:a8:f8:d5:d9,PadrePio,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-81,1,14.64718037,121.05753672
2018-04-24 23:12:01,36:69:87:e8:47:ae,DANCING,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-80,6,14.64697825,121.0577048
2018-04-24 23:11:57,cc:06:77:23:21:b4,PLDT_JOLO,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-80,36,14.64700653,121.05767056
2018-04-24 23:11:36,f4:e3:fb:e5:49:fc,XRZ-850,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-84,9,14.64717098,121.05754701
2018-04-24 23:11:36,f2:9f:c2:4f:fc:46,HOLY FAMILY  SCHOOL QUEZON CITY,[WPA2-PSK-CCMP][ESS],-87,1,14.64717098,121.05754701
2018-04-24 23:11:41,e0:8e:3c:1a:88:57,METEORO,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-82,11,14.64713381,121.05754719
2018-04-24 23:11:36,8c:eb:c6:ce:20:18,B315_E2018,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-88,11,14.64717098,121.05754701
2018-04-24 23:11:41,d0:b2:c4:57:23:67,arbalest,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-78,1,14.64713381,121.05754719
2018-04-24 23:13:41,cc:06:77:6e:c9:9c,#WIP PH 2,[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS],-59,44,14.6465666,121.05851307
2018-04-24 23:12:09,cc:06:77:e1:80:fc,CEREBREW,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-83,48,14.64694563,121.05777172
2018-04-24 23:13:57,cc:06:77:6e:c9:98,#WIP PH 1,[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS],-49,11,14.64651683,121.05865466
2018-04-24 23:12:51,88:d2:74:86:cf:41,bayanDSLWIFI_CF41,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-62,1,14.64672607,121.05809894
2018-04-24 23:12:51,cc:06:77:21:70:80,zab,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-65,7,14.64672607,121.05809894
2018-04-24 23:11:49,90:61:0c:40:de:0c,PLDTHOMEDSL56844,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-88,1,14.6470735,121.05761509
2018-04-24 23:12:27,1c:74:0d:17:57:88,PLDTHOMEDSL3SQBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-70,4,14.64683114,121.05790494
2018-04-24 23:11:53,88:3f:d3:06:3b:a0,Lacuesta,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-88,11,14.64704528,121.05765424
2018-04-24 23:11:57,5c:c3:07:41:c3:b6,Hexadecagon,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-87,4,14.64700653,121.05767056
2018-04-24 23:12:47,5c:6a:80:a3:6f:2b,UndefeatedBarbershop,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-71,6,14.64674051,121.05806917
2018-04-24 23:12:25,70:5a:9e:64:41:7e,b417B,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-78,1,14.64684417,121.05788818
2018-04-24 23:12:47,cc:06:77:21:70:84,tria,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-69,40,14.64674051,121.05806917
2018-04-24 23:12:01,90:61:0c:39:f2:a4,PLDTHOMEDSL62116,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-88,1,14.64697825,121.0577048
2018-04-24 23:12:09,e0:8e:3c:19:b0:ab,79Maginhawa,[WPA-PSK-CCMP+TKIP][ESS],-85,1,14.64694563,121.05777172
2018-04-24 23:12:35,34:97:f6:5d:3b:dc,KAPE_ADMIN,[WPA2-PSK-CCMP][ESS],-65,149,14.64680518,121.05797755
2018-04-24 23:12:43,34:97:f6:5d:3b:d8,KAPE_GUEST,[WPA2-PSK-CCMP][WPS][ESS],-56,2,14.64676696,121.058043
2018-04-24 23:12:43,82:2a:a8:41:e9:d6,upstairs,[WPA2-PSK-CCMP][ESS],-78,11,14.64676696,121.058043
2018-04-24 23:12:35,f4:f2:6d:94:56:14,OrangeSegment1,[WPA2-PSK-CCMP][WPS][ESS],-72,1,14.64680518,121.05797755
2018-04-24 23:12:51,48:f8:b3:0f:d9:65,MotorGirl,[WPA2-PSK-CCMP][WPS][ESS],-80,1,14.64672607,121.05809894
2018-04-24 23:13:57,ec:8c:a2:30:ff:2c,#SmartWifi @StrEATMag,[ESS],-56,100,14.64651683,121.05865466
2018-04-24 23:13:04,cc:06:77:5c:bd:5c,OSPLDT5G,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-74,44,14.64667303,121.05820392
2018-04-24 23:12:39,70:28:8b:7e:0b:7c,iWifi,[WPA2-PSK-CCMP][ESS],-82,6,14.64679197,121.05801068
2018-04-24 23:12:21,90:61:0c:2d:d3:09,tom&jerry,[WPA2-PSK-CCMP][WPS][ESS],-72,11,14.64687042,121.05785401
2018-04-24 23:13:04,cc:06:77:5c:bd:58,OSPLDT2_4G,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-75,11,14.64667303,121.05820392
2018-04-24 23:12:39,00:13:33:e1:7d:fc,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-71,11,14.64679197,121.05801068
2018-04-24 23:12:47,f2:9f:c2:27:9d:b9,backyard,[WPA2-PSK-CCMP][ESS],-74,9,14.64674051,121.05806917
2018-04-24 23:12:47,f0:9f:c2:27:9d:b9,Wireless,[WPA2-PSK-CCMP][ESS],-74,9,14.64674051,121.05806917
2018-04-24 23:12:55,80:2a:a8:41:e9:d6,Wireless,[WPA2-PSK-CCMP][ESS],-80,11,14.64671204,121.05813142
2018-04-24 23:12:35,90:61:0c:2d:88:5b,Nuat Thai 80 Maginhawa,[WPA2-PSK-CCMP][WPS][ESS],-65,11,14.64680518,121.05797755
2018-04-24 23:12:27,a4:2b:b0:d9:10:26,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,6,14.64683114,121.05790494
2018-04-24 23:13:09,d0:22:be:70:50:24,Casidy,[WPA2-PSK-CCMP][ESS],-72,6,14.64665834,121.05824684
2018-04-24 23:12:43,f0:9f:c2:28:9d:b9,Wireless,[WPA2-PSK-CCMP][ESS],-81,149,14.64676696,121.058043
2018-04-24 23:12:31,14:ab:f0:4d:9d:80,ARRIS-9D82,[WPA2-PSK-CCMP+TKIP][WPS][ESS],-87,6,14.64681264,121.05793698
2018-04-24 23:12:35,b0:4e:26:8b:f7:f6,Trojan V,[WPA2-PSK-CCMP][WPS][ESS],-81,1,14.64680518,121.05797755
2018-04-24 23:12:35,74:cc:39:86:00:88,KAPE ,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-87,11,14.64680518,121.05797755
2018-04-24 23:12:55,1a:74:2e:bc:c2:22,,[WPA2-PSK-CCMP][WPS][ESS][P2P],-72,11,14.64671204,121.05813142
2018-04-24 23:12:51,fe:a6:67:54:8e:71,DIRECT-C0-FireTV_94dd,[WPA2-PSK-CCMP][WPS][ESS][P2P],-80,161,14.64672607,121.05809894
2018-04-24 23:14:06,ec:8c:a2:30:ff:28,#SmartWifi @StrEATMag,[ESS],-54,6,14.64651055,121.05873977
2018-04-24 23:13:17,f0:98:38:07:9c:34,sjvmr,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-78,4,14.64665862,121.05831979
2018-04-24 23:14:15,5c:f2:86:21:96:ea,CCTV,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-72,7,14.6464928,121.05883877
2018-04-24 23:13:53,00:13:33:ea:7b:21,trendzoneqc,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-64,10,14.64652709,121.05861696
2018-04-24 23:13:09,0e:41:58:01:1d:a3,5GB/s-3,[WPA2-PSK-CCMP][ESS],-87,6,14.64665834,121.05824684
2018-04-24 23:13:09,14:b7:f8:62:6d:80,Teslala,[WPA2-PSK-CCMP][PMF-OPT][ESS],-85,1,14.64665834,121.05824684
